x,y
1242,856
1249,860
1255,861
1250,860
1255,863
1244,863
1243,862
1243,862
1242,861
1229,853
1228,850
1231,851
1236,860
1236,862
1235,861
1220,858
1214,854
1213,846
1242,834
1266,827
1273,815
1279,810
1277,820
1252,834
1240,844
1242,851
1242,854
1245,855
1240,848
1238,848
1242,850
1245,849
1247,849
1248,850
1241,851
1234,843
1236,836
1244,838
1248,842
1243,847
1254,856
1264,857
1258,853
1234,846
1223,839
1218,840
1232,845
1244,850
1247,852
1246,850
1243,851
1234,848
1232,842
1234,834
1226,829
1229,830
1229,838
1252,838
1260,838
1256,837
1255,835
1264,835
1275,834
1263,841
1251,849
1254,851
1257,858
1247,864
1236,861
1237,859
1240,860
1235,860
1223,854
1220,856
1215,854
1207,851
1205,847
1208,845
1200,841
1195,839
1194,840
1189,834
1172,825
1174,823
1178,816
1186,813
1190,809
1194,813
1193,818
1184,809
1178,806
1174,800
1173,799
1175,805
1180,815
1189,826
1201,831
1213,837
1220,839
1226,841
1241,844
1259,849
1254,852
1244,852
1240,853
1237,853
1234,848
1235,844
1233,839
1236,835
1252,841
1263,852
1263,871
1258,874
1258,872
1255,870
1257,871
