x,y
985,777
979,779
980,786
972,779
966,758
953,755
956,777
971,778
999,779
994,783
956,787
947,793
939,803
934,814
917,823
928,833
928,826
919,820
928,801
928,787
924,796
922,805
916,811
939,825
956,841
955,851
948,850
947,848
952,855
944,866
938,856
946,842
953,848
933,852
912,854
925,845
938,844
933,834
931,828
926,826
929,823
942,830
953,837
967,839
965,835
954,827
927,808
905,790
906,778
916,801
911,815
907,825
912,831
918,831
913,826
916,818
925,814
935,828
951,847
954,852
948,849
939,851
929,843
922,838
934,837
932,841
926,831
914,821
925,824
937,842
949,857
947,868
925,865
888,853
883,851
892,850
900,849
922,857
932,870
923,878
909,877
908,872
898,853
888,838
887,835
900,839
911,838
918,824
916,827
901,828
880,822
873,809
870,802
872,806
884,802
900,815
914,819
921,817
927,817
926,823
918,824
908,836
893,861
892,879
890,887
888,885
873,879
867,859
870,842
866,836
857,824
856,804
857,785
858,779
872,784
882,791
886,799
890,802
