x,y
622,372
607,349
619,346
686,350
681,336
646,337
643,345
665,354
672,364
660,372
654,373
653,361
630,338
616,342
628,365
631,357
624,350
614,327
625,335
638,344
617,349
608,359
601,364
585,379
573,391
574,394
590,388
606,381
620,386
631,386
632,374
627,373
621,379
612,380
594,392
620,399
614,397
592,381
596,374
600,368
597,355
613,348
630,364
640,364
637,360
624,354
612,351
598,339
589,353
606,358
637,356
643,360
621,367
615,375
606,366
604,366
591,366
586,371
578,377
594,365
612,366
634,382
637,390
614,395
582,381
568,361
566,346
589,324
612,315
624,329
623,337
622,341
614,341
605,342
591,348
586,348
601,350
616,355
624,344
622,342
614,353
614,356
615,361
614,352
602,357
593,356
596,354
629,357
648,363
657,371
656,378
644,376
634,376
616,387
604,403
613,403
616,389
618,375
616,370
611,372
611,374
616,373
613,369
605,363
593,363
594,362
603,349
622,327
631,330
634,343
628,344
