x,y
1658,546
1663,523
1658,507
1668,496
1678,489
1682,474
1695,451
1696,457
1704,483
1635,493
1707,483
1712,474
1695,486
1676,505
1664,514
1677,510
1672,479
1667,462
1641,458
1651,495
1702,505
1689,494
1658,481
1648,493
1646,483
1632,457
1599,462
1595,471
1615,471
1613,487
1670,473
1675,469
1664,473
1673,491
1682,495
1652,453
1666,421
1647,436
1646,436
1655,451
1666,463
1658,457
1654,463
1642,471
1635,457
1636,457
1652,456
1675,457
1685,474
1681,509
1702,531
1709,547
1701,548
1687,533
1686,537
1693,527
1690,528
1681,526
1678,519
1665,516
1659,505
1652,509
1650,518
1663,508
1677,501
1677,499
1652,501
1565,493
1675,499
1676,494
1694,472
1698,440
1694,447
1642,463
1711,500
1630,524
1697,522
1678,520
1679,518
1682,518
1672,530
1667,519
1668,515
1677,520
1680,520
1693,522
1715,523
1702,535
1639,530
1696,519
1683,537
1701,536
1703,523
1611,511
1591,541
1618,543
1705,503
1669,464
1746,459
1733,478
1716,481
1709,483
1697,488
1711,498
1736,494
1727,496
1696,512
1684,534
1688,524
1669,518
1664,513
1664,507
