x,y
1558,834
1553,836
1556,837
1541,831
1531,825
1534,827
1553,839
1566,843
1564,845
1555,841
1544,839
1546,845
1558,849
1557,850
1555,845
1560,841
1561,842
1558,841
1560,840
1556,837
1558,839
1557,839
1548,841
1549,842
1559,847
1562,850
1557,850
1546,850
1543,851
1550,853
1545,849
1538,848
1537,845
1539,845
1538,847
1539,845
1540,843
1542,844
1543,848
1544,846
1541,845
1547,841
1552,843
1563,848
1568,849
1575,853
1567,855
1559,854
1553,851
1554,853
1557,856
1558,861
1562,856
1567,846
1550,836
1543,839
1536,840
1524,841
1521,844
1516,847
1508,845
1493,839
1484,838
1484,837
1485,835
1484,823
1472,809
1463,801
1465,801
1470,806
1485,815
1502,816
1508,814
1506,814
1508,821
1514,836
1510,838
1515,842
1507,844
1500,845
1487,841
1481,831
1483,830
1490,841
1501,845
1503,850
1503,855
1504,860
1513,862
1522,863
1529,865
1531,866
1534,868
1549,870
1557,869
1564,868
1567,867
1562,866
1564,865
1566,868
1564,869
1562,866
1562,866
1561,861
1562,856
1560,852
1565,853
1573,852
1577,855
1565,852
1552,856
1558,861
1567,864
1569,864
1553,862
