x,y
1080,240
1090,239
1090,232
1080,232
1085,244
1075,249
1057,253
1057,267
1060,261
1058,241
1055,240
1072,242
1080,235
1043,252
1011,266
1016,247
1052,240
1076,235
1077,207
1075,196
1057,207
1057,216
1077,204
1071,206
1064,219
1056,205
1032,200
1011,213
985,241
987,287
1007,286
1022,260
1022,238
1024,246
1034,245
1035,244
1015,247
1004,231
1016,198
1054,203
1045,204
1060,222
1060,239
1077,234
1093,224
1103,223
1095,218
1087,204
1075,188
1069,173
1072,157
1085,161
1096,164
1094,171
1077,180
1082,184
1075,194
1064,201
1051,207
1039,216
1034,207
1029,200
1020,202
1015,215
1031,242
1052,258
1056,266
1058,259
1046,260
1054,260
1065,262
1084,268
1090,279
1076,291
1062,301
1060,287
1061,269
1062,261
1065,267
1086,262
1101,265
1095,273
1081,265
1087,254
1089,254
1084,257
1089,258
1088,255
1091,247
1060,223
1044,212
1037,202
1033,206
1038,223
1044,225
1048,226
1055,218
1053,213
1052,234
1049,228
1052,219
1072,208
1082,198
1087,198
1069,208
1063,242
1075,263
1070,249
1060,217
1078,179
1081,171
1085,195
1073,224
1064,241
