x,y
211,499
203,510
210,509
223,501
226,492
213,471
204,477
192,484
183,490
190,484
202,480
208,472
213,473
212,476
223,495
230,508
237,503
244,486
219,479
195,470
179,493
203,498
210,488
205,483
184,478
162,481
146,488
113,506
111,494
138,486
161,481
159,483
162,481
153,483
154,488
163,495
184,506
193,511
211,515
210,522
195,513
197,493
218,481
230,488
220,506
201,520
187,517
183,511
182,506
185,502
200,513
203,511
198,505
195,493
199,480
198,464
198,461
200,456
193,451
180,439
152,436
143,452
142,478
143,493
145,495
135,494
133,500
136,508
136,504
127,504
127,504
130,510
131,517
137,487
147,479
150,474
146,472
155,475
163,478
165,478
164,480
164,476
166,477
169,485
163,486
144,484
140,486
133,486
134,501
142,505
142,508
135,509
134,509
128,511
121,507
118,504
125,499
130,503
139,494
156,480
176,465
181,469
187,483
170,481
165,468
179,454
199,460
193,468
188,488
190,505
187,512
175,510
176,514
181,515
176,513
