x,y
1753,837
1746,889
1742,869
1738,864
1720,856
1714,854
1711,853
1711,854
1713,820
1711,821
1710,820
1717,829
1723,834
1730,838
1728,837
1726,839
1727,845
1732,848
1720,847
1709,848
1713,848
1722,847
1720,850
1720,855
1720,864
1727,870
1717,893
1722,890
1718,888
1710,893
1714,891
1722,895
1721,900
1726,908
1729,908
1733,908
1732,922
1729,923
1728,922
1723,927
1733,934
1738,942
1730,929
1743,933
1750,933
1751,933
1734,932
1724,936
1714,935
1706,938
1703,939
1695,941
1707,961
1709,965
1708,967
1700,968
1692,962
1673,954
1655,935
1671,943
1681,945
1685,941
1680,943
1673,947
1662,942
1655,943
1656,945
1660,940
1664,939
1678,947
1695,959
1702,963
1708,965
1711,962
1692,962
1693,955
1691,945
1682,939
1670,939
1667,943
1672,951
1691,960
1708,957
1705,949
1695,942
1689,940
1693,941
1692,942
1693,943
1687,946
1685,944
1677,943
1675,943
1680,945
1687,951
1696,957
1692,957
1683,954
1682,955
1689,966
1687,956
1691,955
1708,965
1730,971
1735,967
1712,921
1690,922
1672,927
1677,927
1683,933
1694,938
1691,942
1687,937
1679,927
1670,911
