x,y
352,642
372,652
364,645
368,636
384,635
366,632
362,618
369,624
378,630
371,631
360,630
338,618
350,619
375,618
401,617
417,591
415,553
399,552
363,585
359,611
378,617
393,612
387,610
372,607
332,598
320,608
341,632
359,652
364,656
346,650
327,640
315,641
319,639
337,634
354,646
357,647
369,642
373,623
376,606
396,580
408,567
418,560
424,564
393,580
384,579
355,585
354,569
335,550
346,547
373,569
394,579
385,578
388,585
392,594
412,597
417,604
430,615
429,612
438,601
437,599
429,585
404,594
392,602
384,608
379,607
380,602
387,580
414,547
410,551
380,565
351,568
342,576
331,603
311,630
308,643
315,618
313,597
278,577
260,558
250,548
247,540
277,559
293,568
284,564
286,554
289,546
303,545
315,555
326,564
319,570
319,569
325,569
321,561
330,551
338,577
320,612
304,612
300,608
303,607
313,608
319,609
327,612
336,588
336,571
341,566
340,560
344,565
342,569
323,557
320,544
339,554
345,576
347,571
345,567
336,561
337,576
