x,y
328,886
337,897
335,910
329,904
327,897
329,897
323,896
323,891
334,891
343,881
351,880
373,886
395,883
401,882
404,877
398,867
385,862
371,855
371,858
370,859
381,866
390,875
399,882
408,882
401,867
381,867
371,875
367,879
365,898
349,901
339,895
343,890
352,896
357,908
365,905
366,888
369,890
359,899
348,911
323,911
315,908
302,897
304,896
299,891
307,890
321,887
333,894
332,907
333,914
337,913
348,913
363,908
367,904
363,901
363,902
364,894
364,882
357,877
343,870
338,861
335,857
333,852
315,854
313,864
322,872
330,872
339,877
347,883
351,887
356,884
364,884
376,887
372,891
363,892
352,896
341,897
343,904
341,891
353,881
367,867
372,865
371,867
377,868
390,872
401,873
391,874
379,872
368,870
368,866
369,859
376,852
382,854
382,856
377,866
379,868
380,868
377,871
379,866
383,863
381,861
378,856
378,855
375,853
379,851
382,854
387,860
372,865
362,861
360,850
364,844
374,837
388,832
390,833
396,839
394,838
393,838
398,834
