x,y
338,370
342,364
341,353
330,353
311,382
293,378
277,377
285,376
284,378
284,366
280,369
302,364
316,361
317,365
312,361
304,357
298,353
302,362
291,358
305,350
326,348
342,348
337,353
332,357
327,361
328,366
336,365
337,363
335,361
331,360
336,352
344,340
350,349
360,359
361,355
376,353
388,356
375,362
360,372
339,378
330,384
329,387
331,394
339,399
345,407
352,403
351,394
357,390
369,396
372,401
363,395
341,383
320,370
307,359
308,356
318,357
327,366
345,378
358,365
360,355
371,351
377,347
359,357
320,333
306,329
314,333
318,337
322,339
330,338
333,328
338,333
354,343
361,360
343,361
340,357
335,349
334,333
334,324
337,316
333,313
333,313
334,313
340,311
342,305
341,304
331,304
320,301
313,300
312,299
319,298
339,300
353,307
357,314
361,313
364,315
353,320
335,333
318,347
299,357
323,344
327,330
338,325
347,327
350,329
350,328
347,336
331,350
320,340
318,336
306,349
321,348
328,346
339,342
325,330
