x,y
1227,711
1229,703
1240,691
1237,689
1234,649
1227,614
1214,609
1192,632
1178,682
1171,704
1190,686
1208,653
1231,610
1233,593
1232,620
1210,633
1174,627
1173,579
1202,546
1214,541
1217,543
1232,553
1233,573
1212,599
1209,616
1218,631
1217,635
1204,651
1207,647
1223,616
1240,604
1228,616
1202,625
1216,626
1248,633
1244,636
1228,649
1216,636
1201,607
1187,597
1182,611
1190,602
1199,592
1199,590
1206,597
1195,589
1189,592
1187,610
1197,639
1212,654
1220,662
1208,656
1208,646
1224,643
1244,641
1239,640
1222,654
1196,677
1190,688
1200,668
1210,645
1217,633
1230,653
1239,665
1240,666
1247,664
1242,662
1229,655
1219,651
1212,654
1215,663
1210,677
1202,689
1215,689
1213,684
1212,677
1198,663
1189,642
1200,642
1212,639
1220,634
1229,627
1229,637
1235,652
1242,664
1240,672
1228,676
1217,673
1211,665
1205,658
1208,661
1209,655
1212,645
1214,651
1220,647
1217,621
1197,603
1193,603
1192,618
1197,634
1208,650
1209,671
1197,686
1186,686
1184,671
1194,653
1195,655
1200,674
1207,663
1211,670
1202,685
1207,692
1216,695
1232,698
1242,689
1254,666
