x,y
731,276
737,282
744,284
735,280
722,268
728,263
745,261
749,260
751,278
769,287
794,264
789,258
782,266
783,282
760,283
757,275
763,282
774,262
777,232
774,238
774,263
775,272
762,266
765,252
766,245
764,256
771,266
768,264
769,264
762,274
744,257
729,220
720,210
721,215
725,220
740,237
749,246
752,244
734,244
725,253
725,255
744,254
752,253
766,233
789,217
808,222
801,238
805,237
798,231
790,237
771,241
777,242
795,248
803,246
797,255
789,266
781,281
781,284
779,282
784,268
797,257
790,257
776,276
770,294
760,293
757,286
764,266
775,255
776,260
771,257
771,249
785,248
774,251
786,283
790,304
783,295
777,288
777,283
770,287
759,285
742,282
746,277
736,269
763,276
753,254
736,242
727,257
720,262
718,259
727,261
747,251
771,257
789,267
796,260
792,256
782,240
792,229
813,226
828,227
833,222
818,227
808,244
798,269
801,270
802,247
806,229
795,220
782,223
772,233
770,243
755,247
