x,y
1591,557
1580,569
1574,584
1570,584
1421,578
1554,577
1595,569
1576,568
1571,547
1558,520
1387,524
1507,553
1530,519
1552,522
1550,525
1574,540
1577,560
1397,521
1389,530
1567,551
1571,529
1436,510
1538,506
1554,493
1547,514
1536,524
1368,509
1579,475
1592,485
1449,492
1555,479
1441,507
1414,529
1553,530
1538,533
1492,575
1316,561
1484,549
1490,567
1448,602
1447,618
1487,610
1496,607
1482,621
1481,623
1468,630
1465,615
1433,641
1435,650
1475,620
1469,588
1462,582
1498,558
1315,595
1487,600
1445,619
1473,606
1454,619
1478,600
1465,582
1455,565
1452,569
1315,561
1506,571
1495,607
1513,624
1509,607
1494,616
1305,589
1492,619
1483,625
1468,602
1439,623
1447,633
1468,630
1310,630
1488,644
1494,604
1498,581
1482,585
1482,560
1482,579
1482,574
1477,558
1481,582
1500,575
1504,578
1491,612
1457,598
1479,613
1480,625
1466,637
1427,630
1448,653
1418,637
1437,636
1481,619
1307,627
1493,615
1484,609
1489,606
1306,611
1502,588
1503,610
1496,596
