x,y
232,993
237,959
251,929
251,939
231,979
233,1011
219,1030
215,1035
219,1031
233,1018
225,994
223,994
226,1000
242,986
244,974
235,969
218,968
221,971
221,975
200,972
186,958
184,941
192,955
203,966
195,952
178,942
186,931
199,911
184,905
187,920
198,932
216,948
208,945
198,948
185,944
174,929
163,916
149,896
140,893
153,911
166,914
171,921
185,942
184,957
182,953
172,930
166,928
155,937
157,954
161,967
160,956
161,961
173,969
189,968
202,970
185,970
164,954
160,946
175,933
177,928
172,945
164,962
150,976
139,993
140,983
145,972
171,970
189,971
210,963
238,950
232,957
223,960
204,956
188,944
172,939
179,942
189,929
200,935
201,947
193,969
196,993
200,1009
202,996
211,993
221,996
216,1001
204,1009
191,1004
201,1007
225,1015
245,1011
252,986
241,975
231,982
230,999
219,1009
203,997
206,985
206,971
205,971
231,976
249,972
274,963
277,962
267,946
267,950
274,960
278,964
264,955
238,951
232,956
231,946
245,941
270,945
