x,y
462,443
457,442
455,452
450,463
443,468
442,480
450,485
462,491
463,486
472,470
480,453
477,443
474,446
469,458
464,473
452,483
445,496
460,510
460,507
452,501
450,499
451,500
454,502
449,501
433,507
436,503
469,501
496,508
492,503
491,501
487,502
475,496
463,489
472,495
487,492
495,488
496,491
479,512
476,515
455,500
437,492
429,492
437,506
450,503
442,515
438,526
441,533
439,540
434,532
442,512
450,498
445,486
446,495
443,509
427,517
446,503
475,490
486,484
465,478
430,459
424,459
428,466
434,488
444,515
437,524
441,520
438,515
441,512
458,513
482,524
481,521
457,511
440,503
444,506
448,517
439,514
447,515
449,522
451,531
465,531
475,523
480,513
477,499
487,488
504,481
516,484
543,503
527,502
525,498
519,494
513,509
507,520
498,525
488,522
488,524
494,534
507,539
519,539
527,543
521,536
533,545
525,549
519,535
513,522
512,508
512,504
521,496
533,505
552,514
577,514
581,507
579,515
570,524
559,526
