x,y
192,230
168,206
156,196
153,197
150,221
141,214
175,205
197,210
202,193
202,195
204,223
188,247
155,239
120,220
129,220
140,244
134,251
146,247
180,251
165,243
141,230
115,217
99,207
124,205
141,216
150,232
141,213
128,204
124,210
161,232
176,254
176,268
162,279
148,285
133,268
123,252
86,243
109,254
118,273
88,278
74,276
70,267
91,261
101,275
99,293
99,313
121,312
110,286
110,278
123,290
144,295
129,291
103,291
81,287
122,263
113,266
99,253
103,210
92,195
89,222
92,232
85,228
70,232
68,247
84,256
98,251
100,260
119,269
121,262
132,245
127,241
125,255
135,273
143,259
166,245
155,223
145,207
136,206
150,217
187,230
221,235
241,260
246,264
220,282
248,271
256,284
226,278
225,279
228,269
251,264
219,266
195,268
172,242
157,240
138,245
134,246
156,243
173,244
170,245
166,253
149,277
143,297
151,295
159,296
171,286
179,268
179,285
175,308
165,308
158,294
140,293
117,298
98,289
112,284
129,289
144,289
