x,y
452,214
469,211
465,212
454,206
455,208
455,208
457,208
438,225
444,238
442,246
441,240
444,235
473,226
497,220
495,220
492,200
502,194
514,206
506,217
504,222
511,214
513,209
520,208
516,220
498,250
478,262
465,266
464,277
457,276
449,270
442,270
441,295
404,291
412,288
416,282
431,268
450,267
457,266
470,266
492,271
503,274
511,267
521,252
523,234
524,216
527,217
513,226
476,235
466,238
479,237
476,234
468,226
462,210
482,198
502,200
508,213
504,226
483,227
466,218
465,212
466,218
466,209
475,210
489,230
496,245
497,247
492,237
488,202
499,181
489,183
486,184
480,184
478,182
470,184
470,186
467,182
471,180
474,180
485,179
498,182
503,180
505,187
504,192
493,189
470,179
457,175
446,167
448,181
441,194
441,198
444,191
465,206
463,213
486,212
481,211
468,209
461,213
462,221
462,219
467,219
473,220
466,234
450,243
428,236
421,220
429,219
442,224
461,231
476,245
481,249
487,251
