x,y
838,1016
841,1011
823,991
815,964
818,965
820,969
818,972
822,966
819,964
787,967
767,974
791,970
818,961
830,948
834,948
832,954
830,967
838,962
839,962
836,957
836,946
839,938
819,947
796,954
796,961
788,957
806,949
822,949
828,953
836,958
830,967
790,977
744,984
750,969
774,957
794,962
804,969
807,961
803,957
805,956
803,959
797,967
792,967
777,964
762,970
743,983
751,989
769,996
771,1006
778,1015
778,1008
751,1001
721,1002
695,993
685,996
697,1018
713,1031
727,999
745,990
761,1000
761,997
765,994
755,987
742,989
748,989
764,991
770,1004
771,1026
773,1028
779,1004
774,990
767,993
767,996
766,987
765,974
745,977
740,990
759,984
776,973
783,967
784,965
783,965
789,965
781,966
777,964
772,967
770,969
767,983
781,994
802,994
833,994
835,977
816,959
805,949
815,947
831,965
823,989
806,1001
785,1014
776,1017
769,1009
765,997
772,968
784,949
799,938
796,944
803,956
807,968
818,970
841,978
844,975
841,979
834,978
835,973
850,975
