x,y
1333,741
1325,743
1335,738
1340,722
1336,703
1333,696
1327,697
1328,708
1324,719
1335,733
1346,744
1342,743
1364,739
1378,727
1374,703
1334,693
1345,695
1371,700
1352,697
1366,697
1357,698
1343,709
1326,725
1296,711
1316,705
1341,722
1335,744
1331,750
1340,746
1351,750
1346,767
1325,758
1315,729
1319,687
1325,700
1349,738
1369,743
1350,722
1336,717
1321,716
1297,716
1294,713
1287,732
1300,764
1321,775
1335,766
1331,756
1323,748
1296,741
1294,721
1321,693
1325,688
1314,689
1312,697
1335,727
1355,748
1354,754
1335,746
1325,739
1296,733
1300,736
1328,725
1344,713
1344,712
1344,727
1328,730
1301,716
1306,706
1345,724
1320,723
1328,730
1327,733
1320,726
1293,719
1290,713
1302,714
1312,716
1315,709
1326,704
1341,705
1352,697
1348,692
1335,696
1329,707
1338,697
1336,703
1325,704
1327,702
1329,692
1314,685
1300,688
1298,699
1311,720
1339,741
1346,736
1339,715
1354,681
1374,674
1376,682
1354,747
1360,779
1325,764
1309,732
1307,716
1344,710
1333,712
1290,692
1287,696
1294,707
1310,716
1318,716
1329,717
1329,717
1308,715
1291,724
1300,725
1322,714
