timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-17T14:57:03.801,32,1249,596,1214.7011494252874,637.8275862068965,41.16027597259013,87
2025-10-17T14:57:10.210,22,1398,998,1357.845238095238,974.5238095238095,27.681423304178647,84
2025-10-17T14:57:16.607,15,1100,730,1075.5411764705882,749.2352941176471,43.9604635205451,85
2025-10-17T14:57:23.016,8,803,462,790.952380952381,454.54761904761904,32.881935091000926,84
2025-10-17T14:57:29.418,4,1398,194,1346.1785714285713,278.4166666666667,34.23426612802242,84
2025-10-17T14:57:35.816,11,1695,462,1667.107142857143,490.45238095238096,39.497264106290785,84
2025-10-17T14:57:42.221,33,1546,596,1485.5,571.4102564102565,83.63461219103316,78
2025-10-17T14:57:48.630,7,506,462,457.2705882352941,496.8941176470588,29.57757965069285,85
2025-10-17T14:57:55.046,2,803,194,765.6144578313254,260.73493975903614,30.481641981612395,83
2025-10-17T14:58:01.461,10,1398,462,1354.9176470588236,479.9764705882353,45.822467706495274,85
2025-10-17T14:58:07.880,29,357,596,361.91954022988506,599.4022988505748,54.20007171410608,87
2025-10-17T14:58:14.274,28,1546,328,1491.9176470588236,391.4235294117647,47.26485779103668,85
2025-10-17T14:58:20.670,0,208,194,139.183908045977,246.06896551724137,52.9550496521061,87
2025-10-17T14:58:27.086,24,357,328,332.9764705882353,357.8941176470588,32.970931939227576,85
2025-10-17T14:58:33.509,5,1695,194,1645.7093023255813,295.7906976744186,43.446567707220886,86
2025-10-17T14:58:39.926,31,952,596,948.6235294117647,575.8235294117648,37.03961406900216,85
2025-10-17T14:58:46.326,30,654,596,633.1976744186046,564.8837209302326,59.09378402995452,86
2025-10-17T14:58:52.742,25,654,328,616.0602409638554,360.6385542168675,30.188934265199148,83
2025-10-17T14:58:59.144,3,1100,194,1058.5529411764705,233.0,42.218063009695946,85
2025-10-17T14:59:05.545,12,208,730,177.78823529411764,733.1176470588235,53.124162195714106,85
2025-10-17T14:59:11.955,27,1249,328,1203.9642857142858,377.6547619047619,27.37566719177838,84
2025-10-17T14:59:18.357,23,1695,998,1708.4651162790697,909.8488372093024,51.479102808421,86
2025-10-17T14:59:24.781,1,506,194,478.2168674698795,225.0120481927711,41.18180150441197,83
2025-10-17T14:59:31.184,26,952,328,894.2298850574713,348.9080459770115,37.51086688014043,87
2025-10-17T14:59:37.587,6,208,462,179.2325581395349,489.01162790697674,36.42678818922395,86
2025-10-17T14:59:43.997,36,952,864,933.0568181818181,827.5113636363636,36.85640201965882,88
2025-10-17T14:59:50.399,35,654,864,604.1494252873563,862.3678160919541,29.037686047483277,87
2025-10-17T14:59:56.802,18,208,998,193.27058823529413,958.564705882353,41.05171352563743,85
2025-10-17T15:00:03.219,13,506,730,477.1954022988506,722.7701149425287,40.444808492813344,87
2025-10-17T15:00:09.625,37,1249,864,1235.7931034482758,845.5747126436781,26.129549096294987,87
2025-10-17T15:00:16.045,34,357,864,354.1034482758621,885.471264367816,30.40715038534102,87
2025-10-17T15:00:22.471,17,1695,730,1658.2619047619048,765.0714285714286,45.01848952478271,84
2025-10-17T15:00:28.865,38,1546,864,1532.8023255813953,839.8139534883721,31.848599470995996,86
2025-10-17T15:00:35.262,16,1398,730,1329.9540229885058,721.816091954023,29.1624214112225,87
2025-10-17T15:00:41.671,14,803,730,757.8045977011494,734.1954022988506,39.45714339151835,87
2025-10-17T15:00:48.081,19,506,998,499.95348837209303,941.2093023255813,33.706677019792444,86
2025-10-17T15:00:54.484,9,1100,462,1081.716049382716,512.641975308642,33.51120807894773,81
2025-10-17T15:01:00.887,21,1100,998,1084.6463414634147,985.2439024390244,39.43872460178382,82
2025-10-17T15:01:07.296,20,803,998,784.3604651162791,977.2674418604652,41.675473019260664,86
