x,y
1095,875
1090,887
1088,901
1086,915
1081,929
1079,946
1079,943
1083,947
1088,938
1089,936
1068,945
1052,948
1061,954
1080,969
1081,963
1055,938
1040,941
1033,965
1032,982
1041,980
1069,977
1080,978
1090,982
1090,989
1068,1003
1064,1012
1086,1005
1083,1017
1077,1023
1083,1022
1093,1021
1086,1004
1074,993
1070,991
1061,986
1055,976
1071,977
1083,987
1093,992
1096,987
1101,995
1098,1002
1092,1000
1083,1002
1078,1004
1074,1006
1085,1014
1101,1008
1126,996
1132,997
1124,1015
1132,1021
1131,1023
1128,1023
1107,1007
1095,991
1080,989
1079,1006
1073,1009
1059,1009
1068,1007
1070,1005
1060,1003
1066,1003
1061,1001
1058,1006
1058,1007
1057,1000
1067,989
1082,983
1102,971
1111,964
1111,967
1116,977
1123,993
1126,1003
1127,1005
1122,1007
1118,1012
1114,1016
1092,1016
1081,1014
1090,1009
1105,1008
1117,1007
1129,1012
1134,1005
1124,1000
1113,989
1117,984
1117,981
1122,975
1117,979
1106,987
1109,990
1108,993
1109,1001
1101,1016
1087,1020
1081,1012
1086,1002
1094,995
1103,991
1102,984
1108,982
1110,977
1110,988
1122,997
1129,1009
1120,1004
