x,y
936,536
949,548
954,558
961,558
960,554
967,554
976,551
975,555
974,565
970,580
977,576
970,577
953,574
953,556
970,521
957,503
966,520
967,537
972,564
965,573
975,558
968,536
924,522
903,524
922,549
953,568
955,570
954,573
948,578
940,581
929,580
917,583
918,592
928,571
931,541
927,519
941,507
944,520
926,533
919,547
930,563
952,576
944,579
920,571
910,575
922,578
926,586
929,588
936,594
952,590
955,582
981,575
972,576
962,586
949,584
947,580
944,571
943,565
950,570
962,583
987,606
987,619
960,625
922,632
933,622
961,593
973,582
971,590
953,589
946,607
965,618
970,622
971,607
987,598
966,598
935,598
929,586
939,588
944,609
941,642
934,643
920,625
914,620
911,619
934,623
957,627
973,626
1009,609
1026,597
1017,597
984,602
938,620
905,626
915,634
928,641
927,649
919,655
937,649
951,643
961,637
984,636
981,633
968,631
962,622
955,609
933,573
943,569
950,577
954,597
948,597
943,584
950,572
944,559
931,556
