timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,spread,n_sample
2025-10-17T14:57:03.801,32,1249,596,1212.3275862068965,626.8965517241379,43.42694125897635,58
2025-10-17T14:57:10.210,22,1398,998,1362.517857142857,969.2321428571429,26.190225918717644,56
2025-10-17T14:57:16.607,15,1100,730,1080.438596491228,742.9473684210526,48.48564214913243,57
2025-10-17T14:57:23.016,8,803,462,800.0892857142857,457.80357142857144,35.12564001886221,56
2025-10-17T14:57:29.418,4,1398,194,1346.142857142857,287.48214285714283,34.34770716139431,56
2025-10-17T14:57:35.816,11,1695,462,1665.857142857143,483.4642857142857,39.59996070395906,56
2025-10-17T14:57:42.221,33,1546,596,1502.326923076923,555.2307692307693,81.1333983535903,52
2025-10-17T14:57:48.630,7,506,462,458.17543859649123,493.05263157894734,28.863589556618763,57
2025-10-17T14:57:55.046,2,803,194,761.8181818181819,253.78181818181818,31.424820426582794,55
2025-10-17T14:58:01.461,10,1398,462,1351.6315789473683,457.64912280701753,30.712088486353352,57
2025-10-17T14:58:07.880,29,357,596,372.67241379310343,608.8448275862069,41.2720952966815,58
2025-10-17T14:58:14.274,28,1546,328,1486.6315789473683,374.7719298245614,43.66002994542416,57
2025-10-17T14:58:20.670,0,208,194,135.0344827586207,246.18965517241378,47.07566265352754,58
2025-10-17T14:58:27.086,24,357,328,329.6666666666667,368.35087719298247,30.653023983735952,57
2025-10-17T14:58:33.509,5,1695,194,1643.3157894736842,301.89473684210526,43.3228767837069,57
2025-10-17T14:58:39.926,31,952,596,947.8070175438596,560.8070175438596,30.544116608651382,57
2025-10-17T14:58:46.326,30,654,596,658.3508771929825,574.3684210526316,52.4465050119217,57
2025-10-17T14:58:52.742,25,654,328,621.7272727272727,363.2909090909091,29.95519519229118,55
2025-10-17T14:58:59.144,3,1100,194,1057.2631578947369,223.75438596491227,41.75484298732634,57
2025-10-17T14:59:05.545,12,208,730,172.2280701754386,715.9824561403509,48.50520274931261,57
2025-10-17T14:59:11.955,27,1249,328,1202.6607142857142,378.4642857142857,26.85027339008765,56
2025-10-17T14:59:18.357,23,1695,998,1722.1754385964912,890.3859649122807,46.25591557919441,57
2025-10-17T14:59:24.781,1,506,194,474.8727272727273,237.01818181818183,41.89490984683438,55
2025-10-17T14:59:31.184,26,952,328,891.8793103448276,342.0689655172414,36.20151437829372,58
2025-10-17T14:59:37.587,6,208,462,193.47368421052633,492.6842105263158,31.293888847894515,57
2025-10-17T14:59:43.997,36,952,864,940.1525423728814,817.2542372881356,35.23933029032395,59
2025-10-17T14:59:50.399,35,654,864,602.0172413793103,857.5,29.553424085013102,58
2025-10-17T14:59:56.802,18,208,998,196.26315789473685,956.5087719298245,43.3919909833831,57
2025-10-17T15:00:03.219,13,506,730,482.08620689655174,721.5344827586207,42.687113455613435,58
2025-10-17T15:00:09.625,37,1249,864,1241.8620689655172,847.1724137931035,18.024491199377387,58
2025-10-17T15:00:16.045,34,357,864,354.0,890.0344827586207,31.421476027821228,58
2025-10-17T15:00:22.471,17,1695,730,1645.5714285714287,776.6607142857143,41.272670795477204,56
2025-10-17T15:00:28.865,38,1546,864,1551.7894736842106,844.4736842105264,12.091525385557626,57
2025-10-17T15:00:35.262,16,1398,730,1332.896551724138,724.9827586206897,31.340279818790627,58
2025-10-17T15:00:41.671,14,803,730,764.1551724137931,729.0689655172414,38.44416631818303,58
2025-10-17T15:00:48.081,19,506,998,502.6666666666667,931.4912280701755,32.74754906610375,57
2025-10-17T15:00:54.484,9,1100,462,1082.4259259259259,512.2962962962963,37.22316656255562,54
2025-10-17T15:01:00.887,21,1100,998,1083.0,978.8545454545455,42.29395752321136,55
2025-10-17T15:01:07.296,20,803,998,794.140350877193,972.3508771929825,44.83651778603679,57
