num_points,dataset_name,num_samples,mean_l2,std_l2,median_l2,mae_x,mae_y,rmse_x,rmse_y,original_mean_l2,original_median_l2,sim_rbf_mean_l2,sim_rbf_median_l2,similarity_mean_l2,similarity_median_l2,polynomial_mean_l2,polynomial_median_l2,tps_mean_l2,tps_median_l2,pwa_mean_l2,pwa_median_l2,simtps_mean_l2,simtps_median_l2,simpwa_mean_l2,simpwa_median_l2,orig_improvement_pct,sim_improvement_pct
12,12points_3,2064,51.066784,35.16215,42.528854,33.2729,31.87114,44.309696,43.3687,81.45117582997338,66.9502927751515,54.813199613920695,44.66302274871235,61.51588699600663,50.303162650085525,60.143204214138976,48.5581583877353,57.38313397448946,45.9532386740053,82.7585858107115,46.18690036304095,57.38313399043597,45.95323867717342,82.75858581071151,46.18690036304069,37.303810062080004,6.834878706733871
12,12points_4,2064,50.793186,34.801678,42.936573,33.60604,31.080309,44.530537,42.52218,81.45117582997338,66.9502927751515,53.61303992533745,43.93010359555176,61.91466345867657,51.07388597717168,57.16988110006628,44.503478404594446,57.30927123037297,45.123920522329406,51.353000498671896,39.070273803779415,57.30927124122469,45.123920525086355,51.35300049867189,39.0702738037793,37.63971401251073,5.25964157510989
12,12points_5,2064,51.034164,35.08514,42.4964,33.54336,31.601475,44.518738,43.052708,81.45117582997338,66.9502927751515,53.37463753430732,42.714659106511554,61.651825022672895,50.49497359827697,56.91195784397871,45.59519434149191,57.50700393062399,45.79804614519129,66.29954115316885,42.84967750565276,57.50700395355264,45.79804614570919,66.29954115316885,42.849677505652764,37.3438579508747,4.384991100111936
12,12points_6,2064,50.738567,35.270832,42.18817,32.868694,31.79899,44.221912,43.160816,81.45117582997338,66.9502927751515,54.97197992963007,44.61842822813054,61.54891529531475,49.9086937505928,56.874579151776324,45.778259818955604,58.21930223721865,47.113183091886064,69.99741287226405,43.55717911375844,58.21930226337755,47.11318309337091,69.99741287226405,43.557179113758366,37.70677116041885,7.701037115189167
14,14points_1,2064,50.63601,34.885967,42.778507,33.312668,31.235334,44.21195,42.7357,81.45117582997338,66.9502927751515,52.96167154205868,43.370015493490854,61.48795411131816,50.07495250590975,56.86191519762273,43.08726661216956,56.497208533662246,45.379323673021425,50.830000777009566,38.61763528732428,56.497208547464915,45.37932368628144,50.830000777009566,38.61763528732411,37.83268479511017,4.391217758116262
14,14points_2,2064,50.63649,34.963367,42.630676,32.8887,31.660814,44.10486,42.909824,81.45117582997338,66.9502927751515,53.839211543247174,43.88594884668466,61.0568967163102,49.204130808185276,55.63638036279781,45.515958257860696,57.567288441042,45.954791949815004,67.86721370489806,42.61027032855591,57.56728846047187,45.95479196448147,67.86721370489805,42.610270328555856,37.83209468471511,5.948678636406991
14,14points_3,2064,51.008198,34.966805,42.7776,33.78333,31.312973,44.669144,42.768925,81.45117582997338,66.9502927751515,52.9858985690233,42.96324797154115,61.53982585672369,49.960817989100406,57.77955675224446,44.72619041523747,56.74379037210803,45.77929178669119,65.58400448231522,41.57275076487869,56.74379038813883,45.779291812292975,65.58400448231522,41.57275076487866,37.37573796245527,3.7325040020283375
14,14points_4,2064,50.263046,34.950066,42.04036,32.840252,31.26123,43.868946,42.701252,81.45117582997338,66.9502927751515,52.299109850570595,42.56253329852403,60.86519355455901,49.90706413039558,57.58782751885347,45.28975368201664,57.02531329202495,45.617843232957384,51.36923111930597,39.30213941760084,57.02531331622295,45.617843242709256,51.36923111930598,39.30213941760074,38.29058236117932,3.8931132704545326
14,14points_5,2064,50.926926,35.18545,42.604332,33.46609,31.503752,44.474716,43.053074,81.45117582997338,66.9502927751515,52.84805848407162,42.60139564648874,61.31002031904772,49.859387346312985,57.13622275582061,43.90034875192413,56.38797766875555,45.481411266109625,64.88132319021574,40.77173547228736,56.38797768541837,45.48141126532508,64.88132319021572,40.77173547228739,37.47551813679406,3.6352003838910427
16,16points_1,2064,50.246853,35.05225,42.417007,32.796463,31.285757,43.87007,42.764744,81.45117582997338,66.9502927751515,51.86112230375061,41.892756044242915,60.601185424660656,49.343670191553684,56.09893107578377,43.293792649614566,56.016016578969,45.42751383361015,50.0076967580482,38.066045500268814,56.016016600195876,45.42751384332762,50.00769675804819,38.06604550026889,38.31046346139374,3.112677391630625
16,16points_2,2064,50.29993,34.735924,42.442535,33.093575,31.07726,44.007763,42.426212,81.45117582997338,66.9502927751515,51.948229818867176,41.93221590096846,60.698838414978994,49.96513357489341,56.61426949869526,44.365635561281024,56.32065102986686,45.63241723260191,50.65369444845235,38.53748177333003,56.320651048711504,45.6324172894501,50.65369444845234,38.53748177333012,38.24529841348245,3.172965184963361
16,16points_3,2064,51.184685,35.06803,43.004086,33.75965,31.541742,44.677746,43.052734,81.45117582997338,66.9502927751515,52.63156511015304,42.439572933481244,61.310287196217956,49.61289455158499,56.988144500542056,43.820670395694385,56.144831218761375,45.36669978457728,64.80629285008517,40.67652501381525,56.144831235195475,45.36669980764968,64.80629285008517,40.67652501381515,37.159059728905206,2.749073400547531
18,18points_1,2064,50.412487,34.904446,42.765713,33.0194,31.272,43.994385,42.711044,81.45117582997338,66.9502927751515,51.639937709507734,41.57259391677711,60.54317281137645,49.72738595426557,55.921926190884676,43.33947322813606,55.777207145428775,45.24472272129215,49.93266641791765,38.04104857330041,55.7772071661893,45.24472272230689,49.932666417917645,38.04104857330033,38.10710954589079,2.3769406663177364
