x,y
809,896
819,892
794,902
797,877
797,852
779,833
774,841
776,840
777,850
770,852
765,836
771,852
782,850
782,871
799,874
811,883
828,865
815,865
813,894
808,914
815,904
832,879
835,891
835,901
837,903
834,916
842,925
857,919
834,916
834,902
829,896
812,897
809,901
808,902
797,902
809,894
824,917
846,929
860,925
881,911
886,893
878,870
844,884
831,923
810,947
793,948
770,947
769,939
802,924
801,906
791,878
797,889
795,892
798,891
795,883
788,862
786,826
803,824
823,844
841,869
852,890
823,892
768,860
759,846
796,860
819,887
814,889
821,887
822,892
830,910
827,909
829,905
812,894
824,893
829,886
823,887
811,895
804,893
794,897
799,895
785,886
791,877
832,874
823,886
838,885
847,862
853,857
847,880
843,888
809,871
771,851
756,842
754,843
758,848
759,843
771,849
779,851
777,854
769,856
760,842
770,836
786,840
780,839
776,845
793,863
813,885
819,894
848,893
860,884
861,873
846,886
848,899
853,894
842,893
825,899
817,886
808,891
804,903
812,905
823,898
