x,y
802,713
779,697
784,693
827,699
850,711
835,699
839,691
814,674
802,677
803,679
810,684
823,677
836,680
817,666
811,661
804,661
808,662
806,672
808,683
821,684
810,686
802,699
812,695
833,684
830,686
828,670
813,672
810,659
810,650
806,645
818,641
831,624
839,612
810,616
785,630
777,622
763,614
772,617
787,609
788,616
789,633
801,636
806,629
803,632
805,615
803,615
816,606
813,619
836,624
828,626
823,631
853,628
856,612
834,602
811,602
819,606
833,595
830,605
823,624
837,655
845,659
838,656
842,657
836,648
838,627
836,675
831,724
812,742
822,737
827,757
816,776
806,785
812,786
836,777
839,770
817,770
792,760
780,709
803,674
836,642
895,620
912,629
899,631
897,639
881,656
880,654
889,652
909,633
913,638
907,650
885,695
880,709
871,694
861,660
858,648
853,653
846,660
849,662
846,676
834,680
849,664
865,672
854,687
850,699
840,699
838,705
827,697
822,690
810,685
822,693
808,685
805,695
824,683
806,682
791,691
798,695
820,688
819,690
824,697
