x,y
553,883
560,890
521,862
508,866
479,872
479,876
474,880
462,862
493,861
504,847
489,842
481,838
472,844
473,845
471,841
507,852
510,871
532,881
554,870
543,843
527,838
519,826
513,829
535,827
551,832
544,848
543,854
541,860
552,858
553,864
540,857
528,858
537,862
542,869
530,867
523,852
542,831
549,837
539,860
520,899
508,924
501,932
495,932
491,927
491,911
480,887
487,891
491,897
490,896
486,900
478,898
483,899
482,895
487,906
490,923
505,922
503,905
496,891
509,876
529,880
537,878
518,874
523,847
522,858
509,883
502,888
504,863
500,864
494,854
485,881
493,895
507,903
503,903
517,881
533,897
529,893
491,855
512,843
491,835
462,844
435,862
445,890
465,897
487,912
512,925
535,934
504,916
511,902
547,863
553,836
527,892
522,935
494,937
516,912
538,876
557,847
547,837
533,822
549,828
561,859
564,882
550,909
563,921
559,924
552,921
552,924
545,904
540,903
530,905
529,911
493,902
501,908
509,911
512,908
494,907
492,903
511,902
490,869
455,839
445,862
