x,y
1110,416
1110,425
1103,436
1120,443
1137,458
1160,475
1152,492
1144,500
1140,500
1152,498
1143,498
1134,502
1127,503
1129,502
1129,504
1134,504
1141,489
1139,484
1135,489
1142,477
1150,471
1157,468
1160,465
1153,471
1157,468
1153,462
1148,464
1141,468
1140,483
1132,487
1141,492
1163,517
1179,505
1196,493
1195,472
1162,463
1152,454
1148,446
1144,455
1151,462
1155,455
1152,450
1147,457
1145,478
1146,481
1149,486
1143,485
1144,491
1132,501
1128,515
1125,504
1111,480
1075,461
1074,456
1080,449
1105,433
1118,421
1134,415
1148,422
1134,431
1117,442
1086,447
1110,449
1121,465
1138,469
1142,456
1151,449
1150,461
1155,457
1159,447
1149,441
1142,421
1168,426
1163,443
1167,461
1184,457
1191,462
1176,472
1170,486
1184,467
1188,474
1182,476
1167,458
1158,446
1153,430
1155,430
1141,439
1123,431
1119,414
1119,403
1120,391
1114,387
1122,379
1118,381
1131,361
1132,375
1094,387
1089,375
1113,365
1116,385
1136,402
1159,419
1177,445
1164,445
1163,428
1149,431
1146,444
1148,439
1133,439
1120,447
1114,451
1114,455
1123,469
1135,467
1149,457
1132,461
1122,470
1124,475
1128,470
