x,y
1714,492
1725,500
1719,509
1691,507
1682,530
1697,518
1701,502
1710,498
1704,509
1682,525
1671,522
1665,521
1672,514
1667,514
1661,511
1672,501
1687,500
1682,512
1698,509
1684,502
1676,494
1672,486
1680,477
1678,480
1656,466
1641,455
1640,461
1645,460
1654,460
1650,456
1657,462
1666,460
1656,474
1660,484
1666,481
1673,485
1697,481
1712,480
1712,492
1696,506
1691,511
1686,503
1677,505
1675,504
1675,503
1677,505
1673,513
1675,514
1678,516
1680,516
1677,517
1678,516
1680,519
1697,519
1694,500
1686,518
1666,515
1670,522
1681,519
1672,505
1674,499
1654,516
1664,515
1656,524
1666,514
1672,504
1670,502
1682,499
1676,490
1680,505
1666,520
1658,520
1652,516
1649,503
1659,497
1668,477
1671,482
1661,488
1650,507
1650,507
1654,513
1667,513
1667,515
1663,513
1671,504
1671,494
1667,499
1669,505
1669,502
1672,484
1686,476
1691,476
1685,477
1666,488
1688,503
1695,509
1679,510
1666,498
1662,483
1662,482
1672,484
1681,482
1689,490
1691,483
1709,462
1702,461
1711,460
1702,461
1705,472
1702,475
1688,480
1673,488
1665,499
1671,503
1682,502
1687,477
1692,481
1689,486
1665,504
1680,497
