x,y
845,213
865,205
880,200
878,189
861,182
878,183
887,173
874,168
861,170
857,186
852,158
857,142
848,144
839,143
840,140
848,150
864,160
875,159
882,160
864,172
853,193
840,197
845,207
839,202
846,189
845,183
831,198
819,192
804,188
808,199
814,212
818,209
827,217
827,225
827,223
833,195
850,163
855,156
858,153
850,157
847,150
846,148
849,160
862,187
870,203
860,200
851,206
851,224
858,209
851,203
837,202
845,200
856,210
855,204
847,208
846,203
843,201
832,206
835,211
838,192
861,169
860,166
849,171
848,173
846,164
860,143
878,149
899,153
897,159
895,172
880,182
872,190
876,192
885,204
891,170
877,137
867,148
856,181
857,179
852,162
877,136
884,135
870,129
870,107
874,79
867,78
870,80
873,98
882,105
887,113
901,106
869,94
851,78
840,71
847,83
848,105
851,137
853,137
857,132
853,171
839,196
835,181
834,147
840,135
855,132
869,133
889,151
872,153
853,162
842,177
845,179
847,175
843,188
849,200
844,194
836,208
833,206
827,205
830,199
