x,y
269,391
258,398
236,400
237,406
242,415
237,415
260,438
276,446
294,428
294,410
295,417
297,430
295,439
279,459
266,485
259,494
262,499
266,504
266,509
261,519
254,508
255,494
254,489
260,490
262,500
266,492
277,471
293,445
293,444
289,440
290,433
284,417
286,416
297,403
294,406
282,418
265,408
277,399
287,392
293,392
292,407
274,435
292,435
291,435
297,430
292,433
293,433
285,432
270,449
259,461
245,462
240,457
230,468
233,458
255,450
249,434
220,424
191,433
177,453
199,447
223,443
249,440
248,432
245,428
262,454
256,440
255,434
271,429
280,437
289,445
276,445
263,451
264,457
261,459
266,460
266,460
262,461
248,439
237,436
236,442
247,459
257,462
258,457
261,449
270,454
280,460
268,460
255,450
256,460
263,466
274,479
276,491
270,481
267,476
262,463
260,461
260,473
265,476
272,479
278,467
279,456
264,440
260,437
259,431
251,436
252,439
271,457
277,463
250,462
224,460
223,451
220,442
216,435
229,408
232,413
256,430
262,421
261,412
251,406
241,401
