timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-13T19:57:36.237,3,1741,132,1695.5454545454545,214.56363636363636,,,,,-45,82,,,,,44.81,110
2025-11-13T19:57:42.653,9,689,1060,681.7739130434783,898.1913043478261,,,,,-7,-161,,,,,16.72,115
2025-11-13T19:57:49.052,7,1741,596,1646.6936936936936,593.7747747747748,,,,,-94,-2,,,,,24.5,111
2025-11-13T19:57:55.458,4,163,596,169.18421052631578,551.9912280701755,,,,,6,-44,,,,,40.61,114
2025-11-13T19:58:01.864,2,1215,132,1189.8347826086956,220.48695652173913,,,,,-25,88,,,,,33.0,115
2025-11-13T19:58:08.268,16,952,828,917.6525423728814,678.0762711864406,,,,,-34,-149,,,,,30.75,118
2025-11-13T19:58:14.664,0,163,132,144.42105263157896,84.2280701754386,,,,,-18,-47,,,,,36.71,114
2025-11-13T19:58:21.067,8,163,1060,270.0782608695652,953.6869565217391,,,,,107,-106,,,,,57.62,115
2025-11-13T19:58:27.473,10,1215,1060,1164.896551724138,931.1379310344828,,,,,-50,-128,,,,,61.76,116
2025-11-13T19:58:33.861,13,952,364,903.2051282051282,357.03418803418805,,,,,-48,-6,,,,,29.4,117
2025-11-13T19:58:40.252,14,1478,364,1404.820512820513,443.86324786324786,,,,,-73,79,,,,,31.19,117
2025-11-13T19:58:46.643,5,689,596,667.3706896551724,500.42241379310343,,,,,-21,-95,,,,,40.95,116
2025-11-13T19:58:53.032,15,426,828,420.69827586206895,705.4913793103449,,,,,-5,-122,,,,,40.15,116
2025-11-13T19:58:59.444,17,1478,828,1413.2649572649573,752.2905982905983,,,,,-64,-75,,,,,13.41,117
2025-11-13T19:59:05.847,6,1215,596,1178.2735042735044,545.3333333333334,,,,,-36,-50,,,,,25.95,117
2025-11-13T19:59:12.246,12,426,364,471.01724137931035,296.8965517241379,,,,,45,-67,,,,,39.63,116
2025-11-13T19:59:18.644,11,1741,1060,1658.513043478261,953.1478260869566,,,,,-82,-106,,,,,35.99,115
2025-11-13T19:59:25.033,1,689,132,678.0521739130435,94.28695652173913,,,,,-10,-37,,,,,26.34,115
