x,y
1764375164.295338,717,1037
1764375164.3298614,742,1032
1764375164.365293,740,1020
1764375164.3957717,716,1000
1764375164.4299874,692,996
1764375164.4653265,691,998
1764375164.5104518,707,1009
1764375164.550501,716,1022
1764375164.590165,728,1021
1764375164.6254418,747,1017
1764375164.65984,798,952
1764375164.6900592,898,792
1764375164.720187,902,738
1764375164.7555625,920,729
1764375164.7851458,935,755
1764375164.8204446,956,743
1764375164.8552148,952,734
1764375164.8908775,948,724
1764375164.9206307,808,615
1764375164.959798,801,547
1764375164.9906464,786,564
1764375165.0254958,745,588
1764375165.0707545,733,574
1764375165.1104004,732,575
1764375165.150637,709,581
1764375165.1900468,706,581
1764375165.2151132,719,579
1764375165.2456906,724,565
1764375165.2808058,726,557
1764375165.3204548,731,558
1764375165.355005,728,570
1764375165.3907502,723,585
1764375165.4249754,729,596
1764375165.4551148,730,584
1764375165.49034,741,563
1764375165.5253592,745,550
1764375165.56618,737,551
1764375165.6057127,727,557
1764375165.6449552,727,561
1764375165.6854365,726,569
1764375165.7208157,725,566
1764375165.7552323,719,560
1764375165.7849257,735,533
1764375165.8159313,738,527
1764375165.8503664,734,545
1764375165.8853133,733,558
1764375165.9200692,728,558
1764375165.95564,716,569
1764375165.9950345,705,568
1764375166.0205212,708,557
1764375166.055664,706,575
1764375166.085814,693,593
1764375166.1200862,679,598
1764375166.1550953,688,602
1764375166.1906178,698,618
1764375166.225185,706,617
