timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-18T12:30:30.712,8,163,1060,142.33050847457628,1004.1864406779661,,,,,-20,-55,,,,,42.16,118
2025-11-18T12:30:37.126,12,426,364,406.08620689655174,348.87931034482756,,,,,-19,-15,,,,,32.07,116
2025-11-18T12:30:43.527,11,1741,1060,1829.550847457627,1064.8389830508474,,,,,88,4,,,,,78.39,118
2025-11-18T12:30:49.932,5,689,596,672.2627118644068,583.271186440678,,,,,-16,-12,,,,,35.94,118
2025-11-18T12:30:56.338,7,1741,596,1749.9304347826087,615.6608695652174,,,,,8,19,,,,,55.44,115
2025-11-18T12:31:02.742,17,1478,828,1479.0086956521739,784.8521739130434,,,,,1,-43,,,,,41.07,115
2025-11-18T12:31:09.151,10,1215,1060,1192.0,1044.817391304348,,,,,-23,-15,,,,,46.8,115
2025-11-18T12:31:15.557,0,163,132,195.30701754385964,140.99122807017545,,,,,32,8,,,,,26.73,114
2025-11-18T12:31:21.947,3,1741,132,1780.3739130434783,122.76521739130435,,,,,39,-9,,,,,59.67,115
2025-11-18T12:31:28.336,15,426,828,444.8796296296296,775.6944444444445,,,,,18,-52,,,,,59.62,108
2025-11-18T12:31:34.727,13,952,364,918.1454545454545,341.2181818181818,,,,,-33,-22,,,,,26.89,110
2025-11-18T12:31:41.117,1,689,132,685.5353535353536,128.45454545454547,,,,,-3,-3,,,,,41.77,99
2025-11-18T12:31:53.901,16,952,828,924.2058823529412,844.9607843137255,,,,,-27,16,,,,,90.21,102
2025-11-18T12:32:00.307,4,163,596,197.48936170212767,558.1914893617021,,,,,34,-37,,,,,32.29,94
2025-11-18T12:32:06.697,9,689,1060,631.9545454545455,984.7727272727273,,,,,-57,-75,,,,,70.0,88
2025-11-18T12:32:13.087,6,1215,596,1207.5353535353536,576.5050505050505,,,,,-7,-19,,,,,35.53,99
2025-11-18T12:32:19.492,14,1478,364,1478.5142857142857,386.65714285714284,,,,,0,22,,,,,47.35,105
2025-11-18T12:32:25.900,2,1215,132,1209.2,136.22857142857143,,,,,-5,4,,,,,56.53,105
