x,y
1764652047.5083754,1716,166
1764652047.5431023,1727,169
1764652047.5737014,1666,180
1764652047.6085007,1713,166
1764652047.6430733,1657,171
1764652047.6735077,1713,169
1764652047.7089226,1707,173
1764652047.7378597,1614,175
1764652047.7686348,1598,170
1764652047.8035781,1688,169
1764652047.8344011,1607,172
1764652047.86792,1616,177
1764652047.8987842,1617,167
1764652047.9284432,1699,164
1764652047.9690697,1622,160
1764652048.0027666,1624,166
1764652048.0329442,1624,183
1764652048.0700471,1641,178
1764652048.1084485,1673,170
1764652048.1533988,1712,164
1764652048.1937022,1736,157
1764652048.2280405,1715,163
1764652048.258652,1673,178
1764652048.2936914,1693,167
1764652048.3282304,1691,159
1764652048.362911,1667,144
1764652048.394438,1651,153
1764652048.4278824,1661,140
1764652048.4633853,1651,124
1764652048.4938638,1638,118
1764652048.528137,1621,130
1764652048.5582993,1602,133
1764652048.5940444,1633,147
1764652048.6283975,1671,142
1764652048.663473,1669,134
1764652048.694087,1643,132
1764652048.7237732,1650,128
1764652048.7586198,1653,130
1764652048.78829,1647,131
1764652048.823104,1647,124
1764652048.8528705,1633,142
1764652048.8829257,1643,164
1764652048.9178097,1650,177
1764652048.9480271,1645,152
1764652048.9838827,1612,142
1764652049.0182352,1579,142
1764652049.0481913,1572,159
1764652049.0833936,1618,166
1764652049.11911,1693,183
1764652049.1533494,1690,165
1764652049.1937199,1611,159
1764652049.232869,1617,158
1764652049.283652,1597,174
1764652049.3185585,1587,187
1764652049.3480964,1571,191
1764652049.3836536,1582,195
1764652049.4152777,1569,208
1764652049.4533637,1544,221
1764652049.4828813,1520,221
1764652049.5183742,1522,222
1764652049.552826,1518,222
1764652049.588479,1529,211
1764652049.619069,1537,209
1764652049.6478047,1546,207
1764652049.688693,1574,198
1764652049.7179415,1583,176
1764652049.7487428,1576,166
1764652049.7835395,1562,168
1764652049.8185318,1544,168
1764652049.848768,1530,166
1764652049.8830347,1514,178
1764652049.9190214,1515,178
1764652049.9486604,1516,179
1764652049.9786105,1512,173
1764652050.0134087,1539,171
1764652050.043095,1561,171
1764652050.0781946,1562,169
1764652050.108253,1636,157
1764652050.1437538,1645,150
1764652050.178293,1660,145
1764652050.2087467,1570,146
1764652050.2438903,1584,132
1764652050.2781525,1577,111
1764652050.3184621,1578,111
1764652050.3635652,1576,122
1764652050.398031,1589,141
1764652050.4387271,1680,141
1764652050.4746997,1602,138
1764652050.5030608,1615,137
1764652050.5335443,1604,145
1764652050.5687025,1588,140
1764652050.5984378,1567,131
1764652050.6384113,1580,124
1764652050.6686678,1613,115
1764652050.703532,1627,129
1764652050.7333686,1695,144
1764652050.7678492,1581,157
1764652050.8033423,1562,155
1764652050.8383467,1663,131
1764652050.8679729,1575,141
1764652050.9077926,1676,129
1764652050.9381745,1591,147
1764652050.9679432,1582,154
1764652051.0040035,1667,153
1764652051.0336354,1550,152
1764652051.0636764,1551,149
1764652051.0995414,1664,142
1764652051.1282663,1568,141
1764652051.164131,1576,138
1764652051.1930366,1574,134
1764652051.223785,1562,137
1764652051.258248,1544,137
1764652051.2888224,1550,148
1764652051.3183937,1548,149
1764652051.353317,1551,145
1764652051.3879015,1664,133
1764652051.428703,1553,138
