x,y
1764652058.287805,1180,596
1764652058.3237798,1176,597
1764652058.3538096,1177,605
1764652058.383066,1177,619
1764652058.4190285,1176,624
1764652058.4479446,1175,631
1764652058.482797,1166,633
1764652058.5227666,1159,626
1764652058.5481634,1155,617
1764652058.5828593,1149,611
1764652058.6183574,1150,601
1764652058.6478121,1168,607
1764652058.6830301,1182,605
1764652058.7180064,1193,598
1764652058.753696,1187,585
1764652058.7842572,1182,580
1764652058.818561,1184,587
1764652058.8589382,1314,621
1764652058.8836594,1867,821
1764652058.918591,1505,1273
1764652058.9650757,1562,772
1764652058.988779,1512,753
1764652059.0227704,1489,778
1764652059.0687335,1474,850
1764652059.1087713,1469,853
1764652059.1328638,1453,856
1764652059.1628022,1453,857
1764652059.198501,1453,858
1764652059.2329223,1450,857
1764652059.2684493,1458,860
1764652059.303617,1438,863
1764652059.3386052,1442,872
1764652059.3678155,1445,874
1764652059.3935935,1435,873
1764652059.4278047,1436,873
1764652059.4584107,1452,867
1764652059.4883306,1466,856
1764652059.523163,1457,852
1764652059.5535262,1464,838
1764652059.5930173,1466,832
1764652059.6230915,1477,844
1764652059.6627684,1487,852
1764652059.6935356,1473,845
1764652059.7235878,1504,843
1764652059.7587612,1506,838
1764652059.788212,1497,827
1764652059.8286633,1481,825
1764652059.8581562,1479,828
1764652059.888342,1490,836
1764652059.928679,1512,835
1764652059.958334,1513,823
1764652059.9887345,1509,818
1764652060.028873,1498,813
1764652060.0593479,1495,801
1764652060.0934353,1485,807
1764652060.123476,1479,821
1764652060.1581926,1471,832
1764652060.193516,1464,847
1764652060.2231452,1457,856
1764652060.2587683,1462,858
