x,y
1764652071.123913,1155,138
1764652071.1483536,1152,137
1764652071.1885126,1160,144
1764652071.218472,1164,144
1764652071.248687,1159,136
1764652071.2881866,1155,137
1764652071.318305,1153,124
1764652071.3530853,1159,114
1764652071.3880734,1166,106
1764652071.423788,1306,247
1764652071.4627764,1454,385
1764652071.4983642,1467,361
1764652071.5383325,1423,324
1764652071.5734873,1398,333
1764652071.5982637,1391,342
1764652071.628287,1088,385
1764652071.6586974,976,343
1764652071.6878252,991,320
1764652071.7235742,996,328
1764652071.763628,976,346
1764652071.787794,957,343
1764652071.82374,950,345
1764652071.8535883,954,350
1764652071.8833961,858,358
1764652071.922851,866,341
1764652071.9531405,893,349
1764652071.9880273,895,348
1764652072.0242496,902,350
1764652072.0528128,913,364
1764652072.0936441,911,357
1764652072.1241603,896,358
1764652072.153869,896,373
1764652072.1883583,905,389
1764652072.2233853,899,390
1764652072.2586524,900,389
1764652072.288505,913,387
1764652072.3235397,933,385
1764652072.3688242,927,381
1764652072.3933125,934,386
1764652072.428253,942,385
1764652072.458532,952,394
1764652072.4937437,954,398
1764652072.5338163,958,391
1764652072.573225,956,386
1764652072.612922,944,389
1764652072.648275,945,377
1764652072.6781695,958,362
1764652072.7034547,964,343
1764652072.7389097,963,340
1764652072.7681377,959,335
1764652072.7988083,963,343
1764652072.8280632,960,352
1764652072.8589354,957,354
1764652072.893217,951,367
1764652072.928843,955,372
1764652072.963433,945,371
1764652072.9942,929,375
1764652073.0290542,924,372
1764652073.0637558,920,367
