x,y
1764652032.6836457,101,173
1764652032.7185283,116,185
1764652032.7540667,132,192
1764652032.798651,141,189
1764652032.823727,143,180
1764652032.8586683,142,178
1764652032.8887846,143,179
1764652032.9184854,138,180
1764652032.9636133,129,180
1764652033.0040216,118,174
1764652033.0282035,112,175
1764652033.062935,117,180
1764652033.0941656,301,326
1764652033.1239026,355,343
1764652033.158391,364,334
1764652033.1877637,361,307
1764652033.2185357,343,314
1764652033.254157,332,336
1764652033.288709,461,416
1764652033.323361,613,463
1764652033.3637626,561,651
1764652033.3928318,597,617
1764652033.4232273,598,602
1764652033.452991,611,574
1764652033.4883058,610,578
1764652033.5186508,617,576
1764652033.5528352,627,582
1764652033.5885947,651,570
1764652033.6242313,650,571
1764652033.6633615,661,575
1764652033.7037945,670,566
1764652033.7383509,688,543
1764652033.7734282,709,522
1764652033.8079576,726,515
1764652033.8383093,1155,1133
1764652033.867975,1174,1039
1764652033.898392,1226,1052
1764652033.9286704,702,507
1764652033.958109,689,500
1764652033.9883509,682,509
1764652034.0327778,695,520
1764652034.0841079,682,527
1764652034.1131246,661,541
1764652034.1437035,649,548
1764652034.1732755,655,547
1764652034.202879,647,560
1764652034.2335594,651,562
1764652034.263573,655,541
1764652034.2936234,650,532
1764652034.3235512,653,551
1764652034.3631363,677,567
1764652034.3889227,701,575
1764652034.4241538,700,577
1764652034.4628453,692,569
1764652034.4886672,680,558
1764652034.5237217,683,571
1764652034.5582411,681,585
1764652034.6035197,669,581
1764652034.6479313,684,570
