x,y
1764652045.483298,1629,607
1764652045.5178542,1634,599
1764652045.552774,1623,594
1764652045.5836983,1642,576
1764652045.6130016,1618,558
1764652045.648247,1633,569
1764652045.682986,1624,581
1764652045.7186036,1773,593
1764652045.7484345,3463,2067
1764652045.7827663,2020,1024
1764652045.8228114,1815,403
1764652045.8535476,1820,379
1764652045.8881347,1796,426
1764652045.9278781,1556,594
1764652045.9684746,1651,579
1764652045.9982812,1644,579
1764652046.0286505,1640,579
1764652046.0534725,1656,585
1764652046.083024,1646,570
1764652046.1183093,1618,574
1764652046.1531734,1597,565
1764652046.188326,1617,552
1764652046.2187755,1587,462
1764652046.2588274,1579,312
1764652046.2883036,1615,246
1764652046.3180857,1616,258
1764652046.3533561,1633,242
1764652046.3832746,1626,240
1764652046.418717,1647,224
1764652046.4584978,1693,141
1764652046.488465,1698,124
1764652046.523807,1705,117
1764652046.552774,1697,110
1764652046.5829964,1707,102
1764652046.6287718,1714,87
1764652046.6531644,1705,94
1764652046.6881952,1707,92
1764652046.7235737,1697,88
1764652046.7527869,1685,102
1764652046.7928295,1673,102
1764652046.8229887,1661,95
1764652046.853322,1675,88
1764652046.8959966,1656,107
1764652046.9228215,1638,118
1764652046.9584432,1628,119
1764652047.003247,1633,115
1764652047.037958,1656,148
1764652047.0732224,1648,157
1764652047.1187804,1575,147
1764652047.1439385,1668,141
1764652047.1783268,1653,140
1764652047.2086372,1670,118
1764652047.242987,1679,125
1764652047.2780378,1688,127
1764652047.308263,1703,141
1764652047.3444145,1705,131
1764652047.3787565,1705,130
1764652047.4078321,1650,151
1764652047.4432483,1713,162
1764652047.473569,1722,155
