x,y
1764370822.2499554,1787,570
1764370822.2960715,1791,565
1764370822.3303986,1790,568
1764370822.3609486,1803,559
1764370822.394981,1813,561
1764370822.430586,1811,563
1764370822.4610696,1772,552
1764370822.4969487,1685,550
1764370822.5304472,1652,552
1764370822.560856,1711,530
1764370822.5901616,1665,551
1764370822.630024,1725,524
1764370822.6606846,1686,552
1764370822.6999152,1672,521
1764370822.7351751,1153,501
1764370822.7608986,844,444
1764370822.8103802,864,436
1764370822.8544693,890,422
1764370822.8807895,889,437
1764370822.9150639,883,436
1764370822.9556298,858,370
1764370822.980368,832,191
1764370823.0156903,852,176
1764370823.0501742,801,162
1764370823.0902724,768,154
1764370823.1164737,767,146
1764370823.1655743,767,140
1764370823.20139,779,143
1764370823.2260728,740,148
1764370823.2610548,742,153
1764370823.2903686,728,159
1764370823.3253636,718,175
1764370823.3657706,699,181
1764370823.406202,705,178
1764370823.4366777,707,182
1764370823.4648724,729,197
1764370823.4998877,725,195
1764370823.5365434,730,189
1764370823.5648725,725,187
1764370823.6001132,714,194
1764370823.6403825,696,206
1764370823.6699076,689,214
1764370823.7001362,698,225
1764370823.7361748,693,224
1764370823.7707603,696,225
1764370823.8003006,681,163
1764370823.830976,682,134
1764370823.8755128,669,142
1764370823.9110816,660,147
1764370823.940033,659,132
1764370823.9706678,665,126
1764370824.0008736,666,140
1764370824.0411768,655,154
1764370824.0701828,652,153
1764370824.1099443,657,144
1764370824.13536,653,143
1764370824.1699493,648,147
1764370824.205618,652,141
