x,y
1764370830.6547663,1452,373
1764370830.6805413,1452,365
1764370830.7096055,1454,376
1764370830.7405462,1458,382
1764370830.7702804,1467,381
1764370830.8048358,1468,380
1764370830.8348498,1463,378
1764370830.879969,1464,383
1764370830.9199765,1465,391
1764370830.9447806,1459,399
1764370830.9900937,1457,392
1764370831.036595,1445,394
1764370831.070745,1436,399
1764370831.1104586,1439,387
1764370831.1394277,1443,385
1764370831.17457,1442,394
1764370831.2099178,1440,388
1764370831.2446902,1438,392
1764370831.2704692,1442,385
1764370831.3103104,1415,391
1764370831.3399997,1405,384
1764370831.3744104,1397,373
1764370831.4094298,1395,363
1764370831.4404254,1399,360
1764370831.4745197,1396,359
1764370831.5094345,1383,378
1764370831.5396175,1383,385
1764370831.5749533,1377,393
1764370831.6100307,1384,387
1764370831.6404467,1417,367
1764370831.6795614,1418,366
1764370831.7094228,1419,359
1764370831.7449372,1412,354
1764370831.7748003,1414,348
1764370831.8100848,1426,332
1764370831.8497038,1429,330
1764370831.8793824,1429,322
1764370831.904937,1438,316
1764370831.9444017,1436,313
1764370831.974833,1439,309
1764370832.0158165,1435,310
1764370832.0444505,1421,326
1764370832.080589,1428,332
1764370832.11609,1473,304
1764370832.1593401,1487,299
1764370832.1950064,1488,301
1764370832.2247665,1493,307
1764370832.2552507,1490,306
1764370832.2901738,1492,298
1764370832.3198154,1497,301
1764370832.3498454,1502,302
1764370832.380312,1510,301
1764370832.4099588,1512,312
1764370832.454289,1511,299
1764370832.4900818,1515,295
1764370832.5162356,1502,326
1764370832.5447063,1501,312
1764370832.579766,1502,314
1764370832.6146405,1505,314
1764370832.6499536,1510,319
1764370832.6795754,1523,329
1764370832.720232,1524,322
1764370832.760139,1527,321
1764370832.784454,1526,324
1764370832.8148394,1527,322
1764370832.8446798,1519,325
1764370832.8851037,1522,321
1764370832.920969,1496,313
1764370832.9495108,1506,307
1764370832.984445,1502,308
1764370833.0144374,1493,312
1764370833.0498784,1495,316
1764370833.0804338,1493,330
1764370833.1153686,1490,343
1764370833.1492512,1487,348
1764370833.1900637,1485,351
1764370833.224644,1487,352
1764370833.2650158,1490,349
1764370833.3002203,1511,359
1764370833.3245752,1507,349
1764370833.3597445,1494,344
1764370833.3896027,1474,344
1764370833.419866,1472,335
1764370833.4496772,1477,336
1764370833.4851627,1492,339
1764370833.51935,1492,346
1764370833.554418,1482,344
1764370833.5852485,1485,336
1764370833.624271,1487,329
1764370833.649354,1492,342
1764370833.6845155,1496,345
1764370833.71988,1501,354
1764370833.749906,1511,366
1764370833.7899103,1494,371
1764370833.8192785,1488,376
1764370833.856206,1486,383
1764370833.8896644,1490,376
1764370833.9202778,1501,374
1764370833.9559298,1501,378
1764370833.9891968,1510,379
1764370834.0254326,1542,392
1764370834.0592082,1547,404
1764370834.0900514,1541,400
1764370834.119775,1534,411
1764370834.1543474,1528,417
1764370834.1892471,1534,417
1764370834.2299578,1526,406
1764370834.2542672,1525,405
1764370834.289414,1522,407
1764370834.3359756,1535,405
1764370834.3751388,1523,407
1764370834.4098825,1531,409
1764370834.4361856,1532,414
1764370834.4641497,1517,411
1764370834.495238,1513,415
1764370834.5250568,1514,419
1764370834.5593143,1510,420
1764370834.5999937,1503,418
