x,y
1764370803.0463247,684,619
1764370803.082465,682,619
1764370803.111631,684,620
1764370803.1468024,689,624
1764370803.1761796,699,612
1764370803.2130203,698,606
1764370803.241584,706,544
1764370803.2719207,708,510
1764370803.3012042,702,506
1764370803.347066,691,502
1764370803.386286,684,500
1764370803.4071481,686,514
1764370803.4469254,687,521
1764370803.491667,703,529
1764370803.5269105,732,531
1764370803.5512948,733,520
1764370803.5813847,735,517
1764370803.6167657,729,515
1764370803.6473408,739,503
1764370803.6866627,977,353
1764370803.7221205,1089,291
1764370803.7564394,1119,301
1764370803.786419,1129,314
1764370803.8166902,1119,304
1764370803.847094,1121,294
1764370803.876907,1130,277
1764370803.906242,1133,272
1764370803.936686,1460,178
1764370803.966642,1630,120
1764370803.9990695,1650,96
1764370804.0319571,1640,85
1764370804.066427,1651,56
1764370804.1046724,1658,48
1764370804.1316988,1655,53
1764370804.1661265,1661,62
1764370804.2021592,1665,61
1764370804.2370095,1666,54
1764370804.2668638,1680,47
1764370804.2979336,1668,30
1764370804.3314764,1661,15
1764370804.3667758,1651,28
1764370804.4012463,1638,25
1764370804.431931,1636,39
1764370804.4666889,1640,72
1764370804.5071394,1639,90
1764370804.5468469,1638,90
1764370804.586196,1647,93
1764370804.6217675,1640,81
1764370804.6521947,1651,75
1764370804.6817243,1647,92
1764370804.7117617,1614,237
1764370804.7424035,1626,240
1764370804.7765594,1627,237
1764370804.812173,1615,216
1764370804.83716,1605,211
1764370804.871204,1605,225
1764370804.911212,1617,240
1764370804.9565847,1623,240
1764370804.9964998,1635,228
