x,y
1764370824.241106,663,128
1764370824.270389,657,121
1764370824.3208892,648,118
1764370824.3598986,646,122
1764370824.3866882,644,125
1764370824.415194,653,126
1764370824.4604442,661,124
1764370824.4950306,675,119
1764370824.53052,669,118
1764370824.5599594,657,130
1764370824.5900679,662,136
1764370824.6256087,668,138
1764370824.6608782,677,137
1764370824.6857812,673,134
1764370824.7303388,663,122
1764370824.770604,649,114
1764370824.7903056,652,107
1764370824.8316257,658,110
1764370824.855176,675,125
1764370824.889909,672,135
1764370824.9203086,658,128
1764370824.9499905,655,118
1764370824.9854724,659,104
1764370825.0154068,673,101
1764370825.045917,682,88
1764370825.0749156,681,76
1764370825.1101935,679,73
1764370825.1450944,676,85
1764370825.1758318,666,103
1764370825.2253382,663,111
1764370825.2648902,665,117
1764370825.291198,661,118
1764370825.3149743,661,121
1764370825.3452663,664,130
1764370825.3754852,663,134
1764370825.410516,664,135
1764370825.4454,662,138
1764370825.4765773,657,142
1764370825.5164008,657,126
1764370825.5505173,661,113
1764370825.5907826,675,111
1764370825.6254835,679,126
1764370825.6550736,684,142
1764370825.6848633,713,131
1764370825.7199717,706,126
1764370825.7507439,699,118
1764370825.7854369,695,116
1764370825.809959,705,111
1764370825.860016,707,115
1764370825.8947308,707,127
1764370825.9204986,707,156
1764370825.9501226,719,166
1764370825.9953074,725,162
1764370826.0448747,722,154
1764370826.085487,716,147
1764370826.110328,701,139
1764370826.1397028,690,132
1764370826.1705992,685,127
1764370826.2022638,690,132
1764370826.2299697,681,139
1764370826.2655914,685,139
1764370826.2948778,681,138
1764370826.3201716,676,139
1764370826.3496902,676,142
1764370826.3955789,674,151
1764370826.4306207,673,140
1764370826.4565601,667,131
1764370826.4850411,666,130
1764370826.515811,670,134
1764370826.5505779,675,124
1764370826.589815,673,121
1764370826.6247718,664,123
1764370826.663911,671,124
1764370826.7048602,693,130
1764370826.7397592,693,134
1764370826.7707605,697,146
1764370826.799666,699,144
1764370826.830747,696,132
1764370826.860818,695,126
1764370826.8897834,691,127
1764370826.9207258,692,130
1764370826.950564,687,131
1764370827.000666,692,131
1764370827.0349028,694,133
1764370827.0597444,695,142
1764370827.0906014,695,146
1764370827.1399603,696,145
1764370827.180643,683,152
1764370827.19999,683,152
1764370827.2303565,691,143
1764370827.274975,695,134
1764370827.3153207,695,135
1764370827.3403952,690,176
1764370827.370464,689,190
1764370827.4066155,696,194
1764370827.4304552,707,186
1764370827.464323,721,184
1764370827.4948761,719,179
1764370827.5308874,728,163
1764370827.5697448,736,147
1764370827.6105256,734,145
1764370827.6302876,732,147
1764370827.6698883,734,149
1764370827.7096877,734,150
1764370827.7503867,721,152
1764370827.7853653,710,150
1764370827.824666,701,149
1764370827.85482,693,154
1764370827.8904295,690,154
1764370827.9252083,698,147
1764370827.9559758,703,149
1764370827.9902213,708,148
1764370828.0254436,705,142
1764370828.0654523,700,141
1764370828.0900693,678,136
1764370828.1307514,678,143
1764370828.1800704,682,155
1764370828.2054224,687,153
