x,y
1764370760.2491996,1212,271
1764370760.2896645,1210,270
1764370760.3247328,1202,269
1764370760.354611,1206,268
1764370760.3795333,1211,262
1764370760.409873,1208,259
1764370760.439622,1193,214
1764370760.46938,1197,206
1764370760.5040765,1202,207
1764370760.5423071,1204,208
1764370760.5744972,1204,215
1764370760.6049361,1217,214
1764370760.6406555,1224,216
1764370760.6793065,1232,219
1764370760.7090225,1219,222
1764370760.7493997,1225,213
1764370760.7847197,1224,207
1764370760.8148148,1227,204
1764370760.8495758,1227,208
1764370760.8840458,1232,208
1764370760.91457,1235,212
1764370760.9452767,1237,159
1764370760.974041,1244,166
1764370761.0047987,1249,171
1764370761.0395887,1247,176
1764370761.0696583,1246,171
1764370761.1140304,1242,171
1764370761.1398942,1240,176
1764370761.1743395,1231,177
1764370761.2090275,1229,179
1764370761.2395403,1229,180
1764370761.2745736,1230,178
1764370761.315908,1233,170
1764370761.3496842,1233,168
1764370761.3938816,1236,166
1764370761.4297714,1240,162
1764370761.4648776,1241,163
1764370761.4950306,1245,163
1764370761.5244143,1236,168
1764370761.5591338,1238,168
1764370761.5941637,1238,164
1764370761.6241045,1239,156
1764370761.6538875,1210,139
1764370761.6845362,1225,138
1764370761.71482,1233,131
1764370761.7444916,1236,135
1764370761.7741425,1232,142
1764370761.8090775,1226,144
1764370761.8492503,1219,151
1764370761.8852534,1222,144
1764370761.9139254,1223,140
1764370761.9449434,1226,136
1764370761.9803274,1234,147
1764370762.013855,1228,163
1764370762.0446367,1220,174
1764370762.0794864,1214,186
1764370762.114524,1216,184
1764370762.1447845,1225,178
1764370762.184414,1228,172
1764370762.2197425,1225,168
1764370762.2439518,1224,160
1764370762.279011,1232,158
1764370762.3149104,1234,159
1764370762.3498302,1229,171
1764370762.384365,1253,155
1764370762.419169,1243,153
1764370762.4542146,1248,150
1764370762.4943497,1254,152
1764370762.533885,1262,143
1764370762.5643747,1265,148
1764370762.5995657,1265,159
1764370762.6289382,1271,168
1764370762.6608186,1269,173
1764370762.6894293,1268,180
1764370762.719307,1266,177
1764370762.7490017,1263,185
1764370762.7794678,1267,186
1764370762.8144104,1289,202
1764370762.8495848,1290,193
1764370762.8890812,1292,181
1764370762.9199173,1290,174
1764370762.949356,1288,174
1764370762.9847915,1281,183
1764370763.0145357,1284,183
1764370763.0546057,1273,193
1764370763.0850182,1246,207
1764370763.119762,1250,204
1764370763.153801,1253,208
1764370763.188899,1263,191
1764370763.2196703,1265,149
1764370763.2639103,1281,141
1764370763.2849765,1275,137
1764370763.324808,1273,143
1764370763.3592992,1271,135
1764370763.3841827,1273,128
1764370763.4190698,1275,123
1764370763.4538295,1279,119
1764370763.4843864,1283,115
1764370763.524265,1283,108
1764370763.5693855,1277,106
1764370763.6144848,1283,107
1764370763.6487336,1254,124
1764370763.6739469,1251,123
1764370763.7087624,1242,128
1764370763.7441578,1240,133
1764370763.7746706,1242,143
1764370763.8054662,1246,139
1764370763.8398283,1246,149
1764370763.8738906,1252,148
1764370763.9043589,1252,154
1764370763.9337578,1252,151
1764370763.9644094,1238,149
1764370763.999838,1238,141
1764370764.030037,1239,141
1764370764.0596747,1241,150
1764370764.094633,1265,215
1764370764.1239696,1273,229
1764370764.1596036,1264,236
1764370764.189476,1263,246
