x,y
1764370815.8415048,516,337
1764370815.8764946,522,337
1764370815.9009917,521,345
1764370815.936157,524,338
1764370815.961371,514,334
1764370815.9956543,510,332
1764370816.0254898,504,321
1764370816.0613248,511,325
1764370816.0959241,629,317
1764370816.1315196,624,318
1764370816.1613116,618,327
1764370816.1912796,619,322
1764370816.2305682,625,328
1764370816.2606294,625,327
1764370816.2955563,621,345
1764370816.3311129,692,390
1764370816.3608506,1133,760
1764370816.3955903,1197,757
1764370816.43549,1196,744
1764370816.471224,1201,740
1764370816.5063605,1201,737
1764370816.536094,1207,732
1764370816.5709481,1187,725
1764370816.600741,1326,686
1764370816.6311586,1619,543
1764370816.6658394,1657,520
1764370816.70052,1680,495
1764370816.735805,1698,495
1764370816.7759042,1696,500
1764370816.8105485,1679,510
1764370816.845296,1673,542
1764370816.8753552,1683,556
1764370816.9103475,1692,553
1764370816.945785,1748,507
1764370816.9711971,1754,482
1764370817.0006082,1744,470
1764370817.0417762,1741,488
1764370817.070415,1750,521
1764370817.106358,1783,533
1764370817.1313355,1794,522
1764370817.180739,1793,531
1764370817.220883,1789,532
1764370817.2456143,1787,536
1764370817.2713885,1785,536
1764370817.3008232,1774,536
1764370817.3454869,1758,540
1764370817.3854356,1749,541
1764370817.4057703,1749,567
1764370817.4404876,1748,577
1764370817.4659002,1730,578
1764370817.500492,1722,557
1764370817.5303671,1716,537
1764370817.5662024,1717,531
1764370817.6012957,1711,531
1764370817.6455288,1697,535
1764370817.6707954,1678,525
1764370817.7010086,1672,519
1764370817.735485,1656,514
1764370817.7711911,1654,506
1764370817.800743,1653,510
