x,y
1764370796.631836,1501,830
1764370796.657689,1493,828
1764370796.6967614,1492,828
1764370796.7272365,1531,776
1764370796.7567267,1529,774
1764370796.7970288,1531,776
1764370796.8372746,1533,774
1764370796.8722434,1532,775
1764370796.9072297,1531,772
1764370796.9372447,1532,771
1764370796.9672627,1529,765
1764370796.9971628,1538,764
1764370797.031832,1405,663
1764370797.0675251,1168,508
1764370797.0926974,1190,500
1764370797.1318448,1194,498
1764370797.162187,1177,494
1764370797.201635,1167,492
1764370797.2320297,929,550
1764370797.2624123,822,536
1764370797.3015583,835,531
1764370797.337131,839,528
1764370797.3672154,850,523
1764370797.4026403,849,526
1764370797.4375958,840,526
1764370797.4617524,820,529
1764370797.4970508,752,536
1764370797.5367653,747,527
1764370797.5718985,735,516
1764370797.5970173,732,501
1764370797.6316805,730,514
1764370797.6715734,729,509
1764370797.696947,738,516
1764370797.7267766,745,510
1764370797.766927,744,515
1764370797.7972522,735,516
1764370797.8382447,746,520
1764370797.866982,737,524
1764370797.9067473,716,550
1764370797.946836,698,543
1764370797.9916701,696,543
1764370798.0116947,694,546
1764370798.0416982,699,549
1764370798.0766473,695,561
1764370798.1070132,688,561
1764370798.138439,687,625
1764370798.166495,673,622
1764370798.2168384,683,621
1764370798.256755,682,626
1764370798.2815895,676,635
1764370798.3123882,671,635
1764370798.3426292,672,638
1764370798.3770428,672,639
1764370798.4067488,671,643
1764370798.4377954,669,639
1764370798.4716175,664,640
1764370798.5016203,669,633
1764370798.5316284,673,631
1764370798.57213,680,626
1764370798.6022487,697,605
