x,y
1764370809.4314623,1748,101
1764370809.466355,1742,101
1764370809.4963932,1746,101
1764370809.5259287,1751,101
1764370809.5708492,1734,108
1764370809.6114757,1745,99
1764370809.6358483,1744,97
1764370809.6615498,1745,101
1764370809.6958716,1748,102
1764370809.7258976,1750,100
1764370809.765856,1745,98
1764370809.7915456,1738,103
1764370809.8323622,1725,115
1764370809.861619,1369,449
1764370809.890954,1361,463
1764370809.9307888,1366,461
1764370809.9614365,1285,425
1764370809.995922,1285,425
1764370810.0317905,1372,483
1764370810.0720837,1367,502
1764370810.116024,1370,505
1764370810.1607227,1370,509
1764370810.190792,551,514
1764370810.2167122,508,462
1764370810.251959,505,455
1764370810.2812555,503,446
1764370810.3257647,536,418
1764370810.366284,528,421
1764370810.391628,529,416
1764370810.4166477,534,405
1764370810.4474537,531,393
1764370810.4758759,514,354
1764370810.5065508,511,353
1764370810.541872,505,364
1764370810.5709834,502,369
1764370810.6012137,503,355
1764370810.636095,504,370
1764370810.6709838,518,373
1764370810.6958773,515,376
1764370810.730732,505,375
1764370810.766787,498,377
1764370810.8062427,487,386
1764370810.8309414,485,391
1764370810.871982,488,375
1764370810.9159937,493,357
1764370810.9511757,505,346
1764370810.9757826,494,359
1764370811.0065787,476,360
1764370811.0362391,466,360
1764370811.0661852,464,365
1764370811.1113617,467,372
1764370811.1458294,468,362
1764370811.1756868,461,355
1764370811.2156892,459,370
1764370811.2564535,467,374
1764370811.2957804,466,362
1764370811.3208754,463,335
1764370811.3560436,472,318
1764370811.3913264,478,335
