x,y
1764370847.824139,1779,936
1764370847.8642788,1785,940
1764370847.8934865,1790,944
1764370847.9293566,1757,951
1764370847.963713,1677,884
1764370847.9991035,1684,890
1764370848.0291464,1705,1009
1764370848.063491,1717,1017
1764370848.09524,1717,1016
1764370848.1291463,1723,1018
1764370848.1783044,1730,1021
1764370848.2191474,1672,894
1764370848.2432692,1704,990
1764370848.2693877,1461,721
1764370848.3038678,1251,560
1764370848.3340096,1231,541
1764370848.3633177,1269,566
1764370848.3937159,1303,587
1764370848.4432425,1308,589
1764370848.483275,1306,594
1764370848.518774,1311,600
1764370848.5533786,1309,597
1764370848.5792294,1306,589
1764370848.6088343,1256,593
1764370848.653235,800,602
1764370848.6943243,539,575
1764370848.7335937,548,549
1764370848.7643034,582,515
1764370848.794058,581,510
1764370848.8239772,567,528
1764370848.8534575,558,548
1764370848.8833647,562,548
1764370848.9152381,566,544
1764370848.9435687,567,540
1764370848.9751995,287,597
1764370849.0134618,236,585
1764370849.0384383,243,589
1764370849.068223,245,579
1764370849.1035638,246,573
1764370849.1393542,256,566
1764370849.1683636,241,563
1764370849.1991107,230,575
1764370849.2338684,192,572
1764370849.2693377,195,573
1764370849.2996,194,554
1764370849.3333745,208,553
1764370849.3640006,200,569
1764370849.408361,189,585
1764370849.4385695,182,568
1764370849.4691658,191,553
1764370849.5032127,198,545
1764370849.5387905,202,550
1764370849.5752087,199,556
1764370849.6032257,192,562
1764370849.6385753,193,576
1764370849.669281,199,584
1764370849.7085795,204,583
1764370849.7589355,208,582
1764370849.803304,199,575
