x,y
1764370792.2375498,1532,836
1764370792.2770357,1507,829
1764370792.317124,1502,836
1764370792.3532743,1504,834
1764370792.3973804,1506,836
1764370792.4327111,1502,830
1764370792.4719574,1504,830
1764370792.4973578,1516,830
1764370792.5276809,1507,828
1764370792.5578318,1504,832
1764370792.5877912,1503,836
1764370792.622421,1501,838
1764370792.6526268,1501,842
1764370792.6820605,1497,841
1764370792.711989,1493,839
1764370792.742434,1495,838
1764370792.7787695,1500,838
1764370792.812657,1508,840
1764370792.8428214,1501,836
1764370792.8722153,1502,838
1764370792.9075727,1504,836
1764370792.9375708,1503,833
1764370792.9775631,1508,837
1764370793.0069952,1515,838
1764370793.038518,1512,840
1764370793.0723188,1512,841
1764370793.1219368,1520,846
1764370793.1630738,1513,841
1764370793.1870494,1509,840
1764370793.2127225,1505,841
1764370793.2523484,1505,836
1764370793.297456,1507,836
1764370793.337397,1508,832
1764370793.362761,1503,829
1764370793.3869379,1500,828
1764370793.4225588,1500,828
1764370793.4675922,1500,829
1764370793.5124934,1497,834
1764370793.5479677,1495,836
1764370793.5924664,1494,842
1764370793.6270673,1497,843
1764370793.6523123,1498,839
1764370793.6830957,1494,835
1764370793.712392,1491,835
1764370793.7567832,1488,836
1764370793.7995956,1493,832
1764370793.821922,1493,833
1764370793.8525646,1494,835
1764370793.8775775,1494,837
1764370793.912582,1496,833
1764370793.952022,1495,828
1764370793.9772527,1508,830
1764370794.011809,1497,822
1764370794.04748,1497,819
1764370794.0825133,1496,820
1764370794.1173403,1501,823
1764370794.1469455,1504,824
1764370794.1797347,1505,827
1764370794.2228146,1501,826
1764370794.2470696,1501,820
1764370794.2823288,1492,819
1764370794.3124352,1490,817
1764370794.347478,1496,817
1764370794.3870053,1496,817
1764370794.4178774,1511,824
1764370794.4474232,1502,823
1764370794.4824545,1499,824
1764370794.5167563,1498,823
1764370794.5478458,1495,825
1764370794.592049,1499,826
1764370794.6324577,1498,826
1764370794.677718,1496,828
1764370794.702731,1493,825
1764370794.73235,1496,832
1764370794.7620494,1491,829
1764370794.797068,1485,826
1764370794.8268576,1488,822
1764370794.8625903,1489,819
1764370794.898099,1491,816
1764370794.92276,1491,818
1764370794.952517,1493,815
1764370794.9923043,1502,822
1764370795.0269382,1500,821
1764370795.051841,1498,819
1764370795.0869908,1488,817
1764370795.121742,1332,810
1764370795.1519876,1485,816
1764370795.1925373,1488,819
1764370795.2169693,1494,820
1764370795.2518754,1492,821
1764370795.2973604,1501,823
1764370795.3370397,1490,820
1764370795.3626359,1493,813
1764370795.3929257,1496,807
1764370795.4223216,1495,810
1764370795.452032,1505,811
1764370795.4887862,1504,812
1764370795.5168557,1504,815
1764370795.56263,1508,817
1764370795.5867186,1510,820
1764370795.6216626,1510,819
1764370795.6520073,1510,826
1764370795.6919575,1512,827
1764370795.7273293,1513,832
1764370795.767012,1517,835
1764370795.8027625,1529,837
1764370795.8317106,1516,829
1764370795.8627887,1517,830
1764370795.8968263,1520,828
1764370795.9274886,1525,829
1764370795.9619572,1523,827
1764370795.9925349,1525,829
1764370796.0226216,1528,832
1764370796.0528305,1522,836
1764370796.091743,1529,833
1764370796.1221993,1526,836
1764370796.1568263,1530,831
1764370796.1919355,1530,831
