x,y
1764370817.8513284,1664,519
1764370817.895775,1660,511
1764370817.9305212,1645,504
1764370817.9653366,1642,515
1764370817.9962237,1651,501
1764370818.025708,1640,495
1764370818.060716,1645,501
1764370818.0920095,1641,505
1764370818.120408,1639,516
1764370818.1554573,1638,501
1764370818.1856282,1647,503
1764370818.2207775,1665,514
1764370818.2502575,1728,539
1764370818.286265,1736,541
1764370818.317232,1738,542
1764370818.3457377,1741,537
1764370818.3804808,1743,537
1764370818.4155047,1742,538
1764370818.450321,1742,545
1764370818.4858007,1786,543
1764370818.5204647,1752,546
1764370818.5505342,1758,546
1764370818.5855927,1742,541
1764370818.6202657,1751,545
1764370818.6562555,1749,549
1764370818.6863475,1779,552
1764370818.7173705,1750,551
1764370818.7506812,1786,553
1764370818.786092,1790,553
1764370818.8156955,1757,556
1764370818.8506076,1763,555
1764370818.8805726,1765,552
1764370818.9154003,1772,553
1764370818.9566498,1815,551
1764370818.990243,1769,561
1764370819.0304916,1720,634
1764370819.061428,1765,560
1764370819.1003346,1802,557
1764370819.1357667,1766,556
1764370819.1659043,1775,559
1764370819.1961656,1781,560
1764370819.231214,1766,562
1764370819.2651873,1764,564
1764370819.2956579,1765,564
1764370819.3252785,1800,564
1764370819.3602211,1767,565
1764370819.3906696,1772,564
1764370819.4212668,1761,568
1764370819.460769,1778,563
1764370819.495729,1754,570
1764370819.5211422,1759,565
1764370819.555247,1760,564
1764370819.5858343,1809,564
1764370819.6204164,1766,564
1764370819.6504626,1758,561
1764370819.6858308,1825,564
1764370819.72594,1788,565
1764370819.7509198,1796,569
1764370819.781118,1756,574
1764370819.8105245,1762,578
1764370819.845241,1766,578
1764370819.8805513,1757,577
1764370819.9157267,1774,574
1764370819.950158,1782,574
1764370819.9860091,1728,690
1764370820.0212288,1760,577
1764370820.060513,1758,580
1764370820.1007013,1745,690
1764370820.1400738,1721,695
1764370820.165703,1595,584
1764370820.1955574,1757,585
1764370820.226173,1603,544
1764370820.2557783,1608,541
1764370820.285985,1610,507
1764370820.317324,1749,579
1764370820.3451595,1747,584
1764370820.3850784,1744,582
1764370820.4205346,1626,509
1764370820.450752,1744,586
1764370820.4860418,1701,732
1764370820.5302038,1751,577
1764370820.5556247,1773,580
1764370820.5857484,1781,580
1764370820.6201587,1748,583
1764370820.6558886,1758,584
1764370820.6905115,1746,580
1764370820.7202246,1769,583
1764370820.7560277,1770,546
1764370820.7854161,1747,581
1764370820.820071,1790,588
1764370820.8570316,1755,553
1764370820.8859475,1740,702
1764370820.9354157,1704,704
1764370820.970218,1712,703
1764370821.005972,1721,703
1764370821.0359147,1747,580
1764370821.0701568,1742,579
1764370821.1160192,1744,577
1764370821.155371,1577,521
1764370821.190375,1583,520
1764370821.2252238,1750,576
1764370821.260599,1594,486
1764370821.2909384,1749,579
1764370821.3256776,1733,601
1764370821.3607602,1748,584
1764370821.3907065,1744,585
1764370821.4304256,1744,578
1764370821.4606726,1752,563
1764370821.4955807,1754,579
1764370821.5255675,1765,562
1764370821.5610328,1776,600
1764370821.5906484,1760,584
1764370821.625665,1764,581
1764370821.6558342,1754,564
1764370821.6960447,1758,565
1764370821.7261496,1759,577
1764370821.7605307,1772,566
1764370821.7910407,1757,570
