x,y
1764473857.3552513,1138,1082
1764473857.3902302,1134,1080
1764473857.4199965,1126,1066
1764473857.4600997,1128,1058
1764473857.4903295,1133,1060
1764473857.5245914,1138,1060
1764473857.569944,1128,937
1764473857.6050525,1441,1523
1764473857.6352081,1160,455
1764473857.6653683,1118,489
1764473857.6996233,1099,425
1764473857.729599,1102,400
1764473857.7649696,1103,403
1764473857.7951515,1104,396
1764473857.8343666,1101,390
1764473857.8644214,1104,388
1764473857.9002614,1107,381
1764473857.9303303,1103,378
1764473857.9699798,1078,391
1764473858.0100367,678,595
1764473858.0452273,673,580
1764473858.0793262,712,602
1764473858.110166,710,625
1764473858.1476984,701,631
1764473858.1849089,698,636
1764473858.2194731,639,663
1764473858.2597022,648,674
1764473858.3046331,661,677
1764473858.3446352,670,681
1764473858.3901389,683,674
1764473858.435739,682,664
1764473858.4605968,694,668
1764473858.495614,696,671
1764473858.529416,692,670
1764473858.5728047,683,674
1764473858.6115665,681,678
1764473858.650442,685,671
1764473858.6855428,715,684
1764473858.7195323,721,680
1764473858.7554815,700,676
1764473858.784612,688,674
1764473858.8196332,682,666
1764473858.8547673,682,657
1764473858.8943563,684,652
1764473858.9196224,691,662
1764473858.960321,690,647
1764473858.995053,684,628
1764473859.024741,684,625
1764473859.0751352,682,612
1764473859.0998833,666,616
1764473859.1346128,662,613
1764473859.1651022,670,605
1764473859.1999311,667,607
1764473859.2398198,653,615
1764473859.270723,651,625
1764473859.3194034,651,620
