x,y
1764649293.0436673,415,758
1764649293.0840662,423,748
1764649293.1184819,425,750
1764649293.1535661,419,770
1764649293.1903071,462,752
1764649293.219009,598,687
1764649293.2494524,702,1013
1764649293.2787094,913,1212
1764649293.3095107,893,1203
1764649293.3386815,1042,763
1764649293.3686485,807,345
1764649293.4037888,770,323
1764649293.4385948,755,350
1764649293.4787912,713,476
1764649293.5136395,722,471
1764649293.5491762,716,470
1764649293.5741308,711,466
1764649293.6047509,720,477
1764649293.6437452,726,483
1764649293.6787162,1009,601
1764649293.708418,1319,721
1764649293.7439044,1358,674
1764649293.77429,1311,662
1764649293.809191,1283,685
1764649293.8390117,1277,706
1764649293.874096,1289,687
1764649293.9154174,1305,682
1764649293.9489138,1324,669
1764649293.9897177,1290,545
1764649294.0240214,1254,234
1764649294.0635273,1277,253
1764649294.0942907,1296,267
1764649294.1342893,1291,229
1764649294.1638527,1296,204
1764649294.2038534,1614,163
1764649294.2385688,1696,112
1764649294.2637973,1692,121
1764649294.2987463,1682,134
1764649294.323577,1701,140
1764649294.3534808,1705,146
1764649294.3840048,1700,163
1764649294.4093907,1714,164
1764649294.4438329,1739,159
1764649294.478666,1733,170
1764649294.508755,1719,155
1764649294.5437427,1729,161
1764649294.5838373,1756,173
1764649294.608782,1757,175
1764649294.6484978,1750,177
1764649294.6786313,1744,179
1764649294.7137449,1739,191
1764649294.7444808,1733,197
1764649294.7785006,1716,181
1764649294.8238108,1709,172
1764649294.8645475,1705,167
1764649294.8941722,1695,156
1764649294.9288323,1714,159
1764649294.9544966,1715,167
1764649294.9843824,1723,162
1764649295.0136077,1708,147
