x,y
1764649235.4435174,1143,169
1764649235.474501,1152,169
1764649235.503647,1165,170
1764649235.5347304,1169,177
1764649235.5684311,1161,176
1764649235.59956,1156,175
1764649235.6387956,1155,174
1764649235.6690161,1154,176
1764649235.6991773,1157,184
1764649235.733775,1145,181
1764649235.7687051,1140,177
1764649235.8038616,1140,186
1764649235.834424,1139,202
1764649235.8691134,1139,207
1764649235.9090054,1206,271
1764649235.9337382,1422,481
1764649235.9850729,1471,469
1764649236.014876,1415,441
1764649236.0486166,1369,431
1764649236.0888402,1372,429
1764649236.1238542,1049,570
1764649236.1591086,602,726
1764649236.189648,631,684
1764649236.2346945,699,685
1764649236.2744474,721,672
1764649236.3093271,713,670
1764649236.353974,698,679
1764649236.3903933,302,666
1764649236.4192557,239,635
1764649236.454401,240,616
1764649236.4838107,193,615
1764649236.519237,283,596
1764649236.549153,162,588
1764649236.5787845,296,600
1764649236.6144311,261,618
1764649236.6433635,132,602
1764649236.6742048,250,612
1764649236.7089264,249,606
1764649236.743553,274,599
1764649236.7738373,119,596
1764649236.809031,132,605
1764649236.8437889,296,612
1764649236.8737752,114,596
1764649236.9094255,294,610
1764649236.9437888,122,602
1764649236.9792674,144,586
1764649237.0145314,123,586
1764649237.0484724,293,614
1764649237.0796082,119,613
1764649237.1093657,-593,424
1764649237.1439743,-639,599
1764649237.1786861,-681,579
1764649237.2086887,-606,474
1764649237.2491753,-629,599
1764649237.2741554,-679,684
1764649237.308942,2248,2507
1764649237.3486047,2250,2539
1764649237.3837636,260,653
