subject,model,mean_error,variance
Freddie,similarity,89.53613173436057,2794.286599982578
Freddie,poly,91.63657960374904,3276.8933809265263
Freddie,"rbf[thin_plate,s=1.0]",95.0140359812278,3379.626746089774
Freddie,"rbf[multiquadric,s=0.0]",91.89188120882069,2875.1174654276174
Freddie,"rbf[multiquadric,s=1.0]",152.16673410747362,8337.570871354726
Freddie,"rbf[multiquadric,s=2.0]",233.2520522629194,25776.161112786514
Freddie,tps,93.60243825435964,2979.906004724872
Freddie,pwa,108.5824449378434,11475.27843965295
Freddie,gpr,89.49693853517815,3024.6322545001412
Freddie,"sim+rbf[thin_plate,s=1.0]",94.19855436680866,3085.5960860917257
Freddie,"sim+rbf[multiquadric,s=0.0]",94.67627380519232,3019.560973156525
Freddie,"sim+rbf[multiquadric,s=1.0]",84.0515179468321,2875.4750640619072
Freddie,"sim+rbf[multiquadric,s=2.0]",82.12097626751991,2841.7751490014725
Freddie,sim+tps,93.60243825515388,2979.906004785156
Freddie,sim+pwa,108.58244493784342,11475.278439652946
Freddie,sim+gpr,89.55795592778861,3040.6984656314485
Jane,similarity,80.36000839290445,1938.5682137707925
Jane,poly,81.06979067050158,1917.6525842523295
Jane,"rbf[thin_plate,s=1.0]",89.4699057689451,3197.092928224336
Jane,"rbf[multiquadric,s=0.0]",90.95754883168549,3349.005283847885
Jane,"rbf[multiquadric,s=1.0]",126.28686607275235,5152.597450481555
Jane,"rbf[multiquadric,s=2.0]",202.377515251975,15685.879104059173
Jane,tps,87.43780111742531,2794.6109153589737
Jane,pwa,124.11355866081506,15038.908987352454
Jane,gpr,89.13372679523314,3127.1529466628444
Jane,"sim+rbf[thin_plate,s=1.0]",88.24724566682397,2966.352442424075
Jane,"sim+rbf[multiquadric,s=0.0]",90.81366398395888,3252.4853384423122
Jane,"sim+rbf[multiquadric,s=1.0]",75.76499371012598,1272.3186405060007
Jane,"sim+rbf[multiquadric,s=2.0]",75.1197015029181,1245.6775101488113
Jane,sim+tps,87.43780113263071,2794.610917736366
Jane,sim+pwa,124.11355866081504,15038.908987352452
Jane,sim+gpr,78.0109279392017,2445.872057890147
Joao,similarity,141.1234851595958,12058.044951986256
Joao,poly,126.6183321690515,10634.177367052474
Joao,"rbf[thin_plate,s=1.0]",142.01766441849722,16014.6385457411
Joao,"rbf[multiquadric,s=0.0]",135.77396477385832,15021.461011284286
Joao,"rbf[multiquadric,s=1.0]",180.94229931419946,10634.986428190568
Joao,"rbf[multiquadric,s=2.0]",253.50376727492352,19377.558781336917
Joao,tps,135.43218688463136,14763.516121369767
