x,y
1764372566.6670368,1161,615
1764372566.7070587,1152,606
1764372566.7565432,1143,600
1764372566.7972927,1144,603
1764372566.8320658,1130,622
1764372566.8674302,1126,628
1764372566.8969758,1128,624
1764372566.9315584,1133,623
1764372566.967388,1139,623
1764372566.9969993,1134,621
1764372567.0313637,1132,624
1764372567.0621705,1130,631
1764372567.0914145,1136,631
1764372567.1371624,1145,622
1764372567.1764877,1141,610
1764372567.2071958,1142,651
1764372567.2368035,1131,796
1764372567.2815166,1124,817
1764372567.3163304,1097,945
1764372567.3563697,1122,967
1764372567.391469,1129,961
1764372567.421843,1134,952
1764372567.4617682,1109,986
1764372567.4925666,1097,997
1764372567.5268762,1112,975
1764372567.5671027,1124,963
1764372567.5967946,1132,967
1764372567.6281512,1128,959
1764372567.662507,1133,947
1764372567.6931267,1108,1012
1764372567.7272506,1128,1040
1764372567.7612987,1122,1052
1764372567.7977417,1112,1019
1764372567.8486,1126,1015
1764372567.8870933,1136,1040
1764372567.93297,1123,1048
1764372567.956865,1091,1028
1764372567.9922793,1086,1013
1764372568.0217571,1108,1009
1764372568.056735,1107,1001
1764372568.0922925,1101,986
1764372568.1221743,1107,988
1764372568.1563036,1113,989
1764372568.1918848,1111,996
1764372568.227147,1098,990
1764372568.2612646,1082,993
1764372568.2914739,1080,1006
1764372568.336366,1084,1015
1764372568.3616123,1100,1000
1764372568.3972452,1119,994
1764372568.4269307,1107,993
1764372568.4620686,1097,991
1764372568.4969773,1084,982
1764372568.5265608,1087,974
1764372568.5613463,1104,963
1764372568.6020646,1126,966
1764372568.636925,1145,983
