x,y
1764372613.4753206,939,380
1764372613.5199003,935,373
1764372613.5644655,934,370
1764372613.6045518,923,350
1764372613.645403,904,320
1764372613.6743639,920,307
1764372613.7143292,932,303
1764372613.739786,917,308
1764372613.7743597,917,315
1764372613.8151665,923,350
1764372613.8442783,903,363
1764372613.879918,890,365
1764372613.9202278,873,362
1764372613.9551947,875,369
1764372613.9851322,873,382
1764372614.0201921,868,374
1764372614.0591972,852,356
1764372614.0951383,848,339
1764372614.1250834,856,339
1764372614.1550255,872,347
1764372614.190502,873,336
1764372614.2241623,869,321
1764372614.2546802,868,323
1764372614.2944832,863,344
1764372614.3300612,846,357
1764372614.359627,845,359
1764372614.399138,848,361
1764372614.4302742,864,372
1764372614.4593825,867,379
1764372614.4947026,862,380
1764372614.5254216,867,364
1764372614.5657177,871,343
1764372614.5993278,874,330
1764372614.6391482,879,329
1764372614.684837,895,350
1764372614.7252955,901,360
1764372614.7600956,894,359
1764372614.7946508,900,373
1764372614.8891742,1227,557
1764372614.9199395,924,346
1764372614.9591584,906,338
1764372614.9900777,889,352
1764372615.0254078,879,378
1764372615.0597003,890,376
1764372615.0901074,887,389
1764372615.1251113,889,394
1764372615.1544046,895,379
1764372615.2050989,903,361
1764372615.2447355,897,349
1764372615.2704554,897,351
1764372615.3041847,905,356
1764372615.335063,920,372
1764372615.3693087,921,377
1764372615.4044473,916,375
1764372615.4349322,918,371
1764372615.4648552,917,371
1764372615.5064774,907,370
1764372615.5447981,911,383
1764372615.5929012,920,372
1764372615.6151373,912,370
1764372615.649671,902,371
1764372615.684653,895,363
1764372615.72956,880,353
1764372615.77513,882,360
1764372615.8192081,915,364
1764372615.854851,934,359
1764372615.885054,929,360
1764372615.9190626,920,353
1764372615.9550624,911,339
1764372615.9911687,904,341
1764372616.0384548,911,357
1764372616.0595317,925,369
1764372616.089686,933,372
1764372616.1247826,924,368
1764372616.1544352,909,359
1764372616.1845617,909,366
1764372616.2198133,929,365
1764372616.2547867,947,361
1764372616.2843795,937,362
1764372616.3193154,920,369
1764372616.3599837,914,371
1764372616.3903015,922,361
1764372616.4244344,926,358
1764372616.4598281,909,372
1764372616.4950564,902,375
1764372616.5249677,896,371
1764372616.5592449,889,383
1764372616.594232,874,392
1764372616.624058,880,393
1764372616.65502,906,386
1764372616.68489,927,379
1764372616.7193196,926,392
1764372616.7498071,922,406
1764372616.7841737,909,410
1764372616.8197956,895,414
1764372616.8592367,898,406
1764372616.909173,904,392
1764372616.9560905,899,409
1764372616.994446,890,422
1764372617.0355334,889,418
1764372617.0745304,897,418
1764372617.1142957,895,405
1764372617.1390147,902,378
1764372617.1747007,906,379
1764372617.2107928,896,388
1764372617.2396767,891,405
1764372617.280153,897,412
1764372617.309592,905,412
1764372617.3441072,900,416
1764372617.3748708,911,401
1764372617.4095538,930,392
1764372617.4392421,911,384
