x,y
1764372592.265651,150,146
1764372592.2958329,157,149
1764372592.340915,164,149
1764372592.3811443,167,144
1764372592.4252543,167,145
1764372592.460771,171,143
1764372592.4911327,183,134
1764372592.5257883,184,127
1764372592.5602605,184,129
1764372592.5961893,184,130
1764372592.6258755,194,130
1764372592.6614761,199,133
1764372592.6903698,188,140
1764372592.7263765,183,148
1764372592.7605765,169,157
1764372592.7924428,161,154
1764372592.8306253,147,144
1764372592.8660643,69,326
1764372592.9110534,-11,716
1764372592.9461167,-80,772
1764372592.9859164,-34,766
1764372593.0205605,-17,750
1764372593.055704,-38,765
1764372593.0903366,106,795
1764372593.1361392,-16,757
1764372593.1755812,278,709
1764372593.212197,814,583
1764372593.2361097,838,550
1764372593.2703805,824,541
1764372593.3054192,866,576
1764372593.335702,873,580
1764372593.3703277,877,582
1764372593.4056528,1003,591
1764372593.4457924,1350,599
1764372593.485706,1694,554
1764372593.5204568,1690,562
1764372593.5554924,1700,638
1764372593.5909207,1697,674
1764372593.6202943,1690,676
1764372593.6625264,1673,683
1764372593.6907659,1640,688
1764372593.7205894,1621,679
1764372593.7604837,1603,670
1764372593.7959955,1595,669
1764372593.8258214,1587,690
1764372593.8562362,1575,709
1764372593.8960826,1632,666
1764372593.9365973,1631,636
1764372593.9652667,1627,628
1764372593.9954083,1624,616
1764372594.0255697,1625,607
1764372594.0657911,1638,597
1764372594.1009831,1656,612
1764372594.136045,1659,649
1764372594.1652803,1641,654
1764372594.2010167,1622,643
1764372594.2360327,1633,642
