x,y
1765706031.4534905,239,68
1765706031.49393,166,52
1765706031.5392115,117,70
1765706031.5792978,133,71
1765706031.623436,156,66
1765706031.6638823,171,60
1765706031.7091885,173,67
1765706031.7537847,173,65
1765706031.798809,170,61
1765706031.8386688,178,68
1765706031.8839655,183,64
1765706031.9250233,167,63
1765706031.9684227,177,57
1765706032.0140212,182,50
1765706032.0534718,184,63
1765706032.0937212,182,75
1765706032.1392727,173,75
1765706032.184255,176,85
1765706032.2246087,173,99
1765706032.2686522,181,86
1765706032.308572,176,90
1765706032.3534539,159,117
1765706032.3960776,192,71
1765706032.4335878,173,73
1765706032.4787967,167,99
1765706032.5242035,177,89
1765706032.5637333,181,76
1765706032.6036637,179,65
1765706032.6494107,171,62
1765706032.6887827,174,61
1765706032.7342627,164,79
1765706032.7744548,185,32
1765706032.8186522,177,32
1765706032.8644173,172,46
1765706032.904109,181,55
1765706032.948753,190,56
1765706032.9945216,163,54
1765706033.034587,176,41
1765706033.0790942,193,31
1765706033.1238523,176,41
1765706033.1689131,161,40
1765706033.2086344,157,31
1765706033.2601476,152,35
1765706033.303935,164,31
1765706033.348763,178,13
1765706033.389403,160,0
1765706033.4345605,145,-10
1765706033.4792867,142,-13
1765706033.523963,133,-21
1765706033.5693274,131,1
1765706033.609269,125,8
1765706033.653561,136,8
1765706033.6939442,148,16
1765706033.733456,151,25
1765706033.779302,144,30
1765706033.8235588,149,34
1765706033.8645213,160,51
1765706033.9092906,150,59
1765706033.9541879,155,52
1765706033.9987493,148,44
1765706034.039473,144,24
1765706034.083598,138,13
1765706034.1287808,134,19
1765706034.1753547,144,17
1765706034.2140186,150,3
1765706034.2642584,151,6
1765706034.3044536,163,14
1765706034.3492613,171,18
1765706034.3938668,172,21
1765706034.4342725,164,25
1765706034.4784486,159,22
1765706034.5237677,168,19
1765706034.5693476,152,25
1765706034.6146698,151,40
1765706034.6593752,171,48
1765706034.705369,156,78
1765706034.7439501,159,39
1765706034.788541,171,65
1765706034.8336499,178,49
1765706034.8790941,173,41
1765706034.9187653,172,37
1765706034.9634283,154,35
1765706035.003578,178,52
1765706035.0497496,184,44
1765706035.0895925,177,29
1765706035.129392,166,22
1765706035.1748865,168,23
1765706035.2187917,178,38
1765706035.2591558,160,63
1765706035.3034403,144,53
1765706035.343835,149,44
1765706035.389169,154,57
