timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-11-17T19:08:16.050,14,1478,364,1403.4789915966387,351.9495798319328,,,,,-74,-12,,,,,24.38,119
2025-11-17T19:08:22.466,10,1215,1060,1101.2100840336134,1014.0252100840336,,,,,-113,-45,,,,,31.5,119
2025-11-17T19:08:28.865,2,1215,132,1109.6416666666667,161.99166666666667,,,,,-105,29,,,,,47.13,120
2025-11-17T19:08:35.270,4,163,596,197.77118644067798,580.4152542372881,,,,,34,-15,,,,,21.85,118
2025-11-17T19:08:41.660,1,689,132,608.109243697479,169.2689075630252,,,,,-80,37,,,,,21.63,119
2025-11-17T19:08:48.065,5,689,596,637.1932773109244,581.6806722689075,,,,,-51,-14,,,,,23.12,119
2025-11-17T19:08:54.462,6,1215,596,1137.7563025210084,608.5042016806723,,,,,-77,12,,,,,35.32,119
2025-11-17T19:09:00.865,16,952,828,860.2352941176471,783.890756302521,,,,,-91,-44,,,,,31.83,119
2025-11-17T19:09:07.270,12,426,364,395.92105263157896,401.9298245614035,,,,,-30,37,,,,,25.39,114
2025-11-17T19:09:13.661,9,689,1060,659.0840336134454,996.1848739495798,,,,,-29,-63,,,,,35.84,119
2025-11-17T19:09:20.066,13,952,364,870.1440677966102,390.8474576271187,,,,,-81,26,,,,,22.62,118
2025-11-17T19:09:26.471,11,1741,1060,1653.0593220338983,1082.1271186440679,,,,,-87,22,,,,,49.03,118
2025-11-17T19:09:32.866,3,1741,132,1581.6929824561403,176.81578947368422,,,,,-159,44,,,,,36.53,114
2025-11-17T19:09:39.256,8,163,1060,235.7563025210084,1014.9831932773109,,,,,72,-45,,,,,34.78,119
2025-11-17T19:09:45.660,17,1478,828,1371.2773109243697,808.0840336134454,,,,,-106,-19,,,,,55.65,119
2025-11-17T19:09:52.059,7,1741,596,1581.3865546218487,571.6638655462185,,,,,-159,-24,,,,,46.05,119
2025-11-17T19:09:58.459,15,426,828,451.7,821.4666666666667,,,,,25,-6,,,,,24.21,120
2025-11-17T19:10:04.865,0,163,132,158.9059829059829,245.53846153846155,,,,,-4,113,,,,,36.02,117
