x,y
1390,805
1383,806
1371,790
1349,768
1357,767
1356,758
1366,763
1368,771
1362,787
1372,776
1379,753
1387,738
1391,747
1390,754
1388,756
1368,766
1356,763
1359,762
1357,771
1371,788
1356,798
1350,832
1360,853
1369,866
1361,873
1377,866
1380,856
1381,851
1381,856
1386,864
1391,866
1372,858
1362,855
1370,869
1383,864
1401,860
1409,860
1395,854
1383,847
1368,826
1357,806
1350,794
1368,793
1379,814
1402,829
1393,829
1367,837
1374,841
1364,851
1337,851
1329,853
1336,836
1351,830
1351,845
1347,855
1359,861
1378,845
1379,823
1378,820
1381,809
1365,811
1365,824
1360,834
1351,841
1361,838
1374,828
1374,825
1363,834
1357,840
1343,842
1353,832
1340,845
1331,842
1328,837
1323,838
1330,828
1350,814
1356,803
1374,805
1393,815
1391,823
1374,816
1375,819
1365,825
1362,829
1386,824
1394,813
1406,800
1391,813
1367,819
1338,833
1325,834
1335,828
1356,833
1367,852
1372,867
1384,876
1388,870
1385,870
1359,865
1343,874
1343,877
1361,877
1381,876
1379,874
1385,872
1382,877
1399,870
1394,880
1398,875
1391,878
1378,874
1374,869
1380,867
1384,871
1377,865
1371,855
