x,y
908,330
900,315
873,375
840,413
854,401
850,376
841,378
850,379
854,354
850,346
827,382
830,404
810,411
805,420
808,436
828,412
824,391
819,382
821,389
822,404
838,399
868,387
874,368
835,367
819,368
778,375
776,393
767,408
771,402
780,404
775,395
820,384
819,355
803,350
818,357
850,366
876,374
865,371
839,379
830,394
807,384
804,376
820,388
829,391
812,394
798,391
816,360
828,342
822,360
810,397
799,399
783,397
792,393
788,389
793,388
800,384
791,375
820,382
837,379
842,363
839,363
831,371
818,364
820,371
825,386
823,403
801,403
783,383
781,371
778,368
776,368
774,355
770,359
771,353
775,339
774,344
776,350
775,340
777,323
778,336
791,354
807,343
817,349
815,358
804,360
788,360
784,361
773,372
775,374
784,369
779,366
772,371
788,390
761,409
750,407
765,416
782,430
789,438
786,445
772,448
775,445
799,430
815,420
816,427
796,424
780,427
774,432
779,438
775,447
780,451
766,459
751,456
747,438
752,434
787,437
821,447
839,439
853,436
870,415
