subject,model,mean_error,variance
subject_001,similarity,87.58063020423036,2663.1247199860813
subject_001,poly,82.277898382614,2684.438097719832
subject_001,"rbf[thin_plate,s=1.0]",92.93465837825428,3066.8582616542553
subject_001,"rbf[multiquadric,s=0.0]",90.64352760047198,3266.767809676204
subject_001,"rbf[multiquadric,s=1.0]",106.66717565723089,4209.054683940814
subject_001,"rbf[multiquadric,s=2.0]",152.57892300592067,8912.759673258612
subject_001,tps,91.7745004888382,2954.724480416485
subject_001,pwa,81.16415743948414,3902.7210758830106
subject_001,gpr,74.92731486216574,2906.297399750802
subject_001,"sim+rbf[thin_plate,s=1.0]",91.94220703643651,3001.391950771754
subject_001,"sim+rbf[multiquadric,s=0.0]",94.58699552341568,3211.149085735884
subject_001,"sim+rbf[multiquadric,s=1.0]",79.70956739877197,2746.9508947017703
subject_001,"sim+rbf[multiquadric,s=2.0]",78.88520357198264,2698.295368163594
subject_001,sim+tps,91.77450049316754,2954.724480802614
subject_001,sim+pwa,81.16415743948416,3902.72107588301
subject_001,sim+gpr,86.7297978881237,2681.5753411667392
subject_002,similarity,79.26173107907701,1999.504701895958
subject_002,poly,77.55596156413397,1978.250503532161
subject_002,"rbf[thin_plate,s=1.0]",77.94810918014059,2223.336698112233
subject_002,"rbf[multiquadric,s=0.0]",81.9116987897325,2473.318912388173
subject_002,"rbf[multiquadric,s=1.0]",86.78366242980273,2056.7465044765368
subject_002,"rbf[multiquadric,s=2.0]",120.6126427975076,5880.927460238889
subject_002,tps,77.45856589979577,2212.3697940785237
subject_002,pwa,68.11875114240132,3254.866278886083
subject_002,gpr,76.99717821756386,2007.789270409307
subject_002,"sim+rbf[thin_plate,s=1.0]",78.1237028613413,2177.8747215360618
subject_002,"sim+rbf[multiquadric,s=0.0]",79.00031134244223,2351.1150568427092
subject_002,"sim+rbf[multiquadric,s=1.0]",72.23747043214249,1363.7145724128122
subject_002,"sim+rbf[multiquadric,s=2.0]",71.65170128532185,1304.3901361705955
subject_002,sim+tps,77.45856591727114,2212.3697958619077
subject_002,sim+pwa,68.11875114240134,3254.8662788860797
subject_002,sim+gpr,73.8426073507568,1960.6297587799368
subject_003,similarity,135.6932949325744,10282.99766362204
subject_003,poly,111.00681656566034,8068.096406490618
subject_003,"rbf[thin_plate,s=1.0]",119.46141402264624,11012.985104436764
subject_003,"rbf[multiquadric,s=0.0]",121.72456476125812,14974.8103950415
subject_003,"rbf[multiquadric,s=1.0]",118.55227464828356,6936.165405082472
subject_003,"rbf[multiquadric,s=2.0]",159.7509681377779,10466.665482988905
subject_003,tps,114.36903592029311,10763.97997519763
subject_003,pwa,99.18543048485192,8024.477393857508
subject_003,gpr,108.47220945348772,5455.21486940527
subject_003,"sim+rbf[thin_plate,s=1.0]",117.04360412043918,11108.64046542482
subject_003,"sim+rbf[multiquadric,s=0.0]",122.28335650317868,14592.419141642264
subject_003,"sim+rbf[multiquadric,s=1.0]",99.89139977985432,6554.779881868044
subject_003,"sim+rbf[multiquadric,s=2.0]",98.55336037456516,7212.584118012489
subject_003,sim+tps,114.3690360509184,10763.980064254556
subject_003,sim+pwa,99.18543048485192,8024.47739385751
subject_003,sim+gpr,109.50453103547368,5379.434343585254
subject_004,similarity,97.75811908327644,3739.469626839288
subject_004,poly,173.5327528764822,83938.62174972898
subject_004,"rbf[thin_plate,s=1.0]",143.4042200129225,21195.81239443905
subject_004,"rbf[multiquadric,s=0.0]",169.51335677168143,26906.421216317736
subject_004,"rbf[multiquadric,s=1.0]",105.87145937782071,2162.1178158948014
subject_004,"rbf[multiquadric,s=2.0]",130.57814996302855,5871.945184040158
subject_004,tps,137.3115301373184,16672.019924278822
subject_004,pwa,73.97679606013138,5356.91814131423
subject_004,gpr,82.96516104884057,2200.775056807631
subject_004,"sim+rbf[thin_plate,s=1.0]",146.02307428148853,21304.08057952663
subject_004,"sim+rbf[multiquadric,s=0.0]",165.9716937993494,29767.59731349035
subject_004,"sim+rbf[multiquadric,s=1.0]",92.43547031401836,2886.062170558919
subject_004,"sim+rbf[multiquadric,s=2.0]",90.62108166749158,2913.963948781031
subject_004,sim+tps,137.31153042651007,16672.020051580555
subject_004,sim+pwa,73.97679606013145,5356.918141314229
subject_004,sim+gpr,93.07051652230194,3932.40655348233
subject_005,similarity,53.49366438317735,1395.9030539809785
subject_005,poly,47.85749806833913,1312.0053592646664
subject_005,"rbf[thin_plate,s=1.0]",48.39644849715145,1215.6600649828877
subject_005,"rbf[multiquadric,s=0.0]",53.847580769533714,1226.2281650575865
subject_005,"rbf[multiquadric,s=1.0]",73.9986832674278,1946.6775508815656
subject_005,"rbf[multiquadric,s=2.0]",109.3372151558102,5168.806629240315
subject_005,tps,47.85927964519983,1176.6925405690852
subject_005,pwa,49.9776640837159,2163.057324529587
subject_005,gpr,49.5446332816675,1022.384699149472
subject_005,"sim+rbf[thin_plate,s=1.0]",48.07853450001647,1185.4097400360245
subject_005,"sim+rbf[multiquadric,s=0.0]",48.892499428195855,1225.0735851269485
subject_005,"sim+rbf[multiquadric,s=1.0]",45.18773580112526,1048.129745727425
subject_005,"sim+rbf[multiquadric,s=2.0]",45.80219510638331,1068.008595274282
subject_005,sim+tps,47.85927965165053,1176.6925409197297
subject_005,sim+pwa,49.977664083715894,2163.057324529587
subject_005,sim+gpr,47.053850912128915,1110.5970632887745
subject_006,similarity,61.05312915661337,696.7090788806003
subject_006,poly,36.88640500351942,348.09177692598706
subject_006,"rbf[thin_plate,s=1.0]",39.51102728601485,354.6053050212005
subject_006,"rbf[multiquadric,s=0.0]",42.19571392968788,828.0263313277583
subject_006,"rbf[multiquadric,s=1.0]",65.44356011490191,2324.468733093893
subject_006,"rbf[multiquadric,s=2.0]",111.8988891080112,6655.079466710306
subject_006,tps,38.59878857013392,339.24385557856687
subject_006,pwa,40.02441169477682,1144.9396388225202
subject_006,gpr,43.996569348471226,433.996749085031
subject_006,"sim+rbf[thin_plate,s=1.0]",39.19303410049297,350.9666830597359
subject_006,"sim+rbf[multiquadric,s=0.0]",39.81511797453546,389.7889342725942
subject_006,"sim+rbf[multiquadric,s=1.0]",41.99308314318255,364.0597117855295
subject_006,"sim+rbf[multiquadric,s=2.0]",42.82184611493389,386.906216764653
subject_006,sim+tps,38.598788570538126,339.243855609007
subject_006,sim+pwa,40.024411694776845,1144.9396388225202
subject_006,sim+gpr,41.3844740734795,325.4854286782411
subject_007,similarity,101.7563445916428,3774.5554497171183
subject_007,poly,84.67279498165351,2443.9756878538465
subject_007,"rbf[thin_plate,s=1.0]",84.28688521555443,2313.5335738443773
subject_007,"rbf[multiquadric,s=0.0]",81.92580335611,3228.6604194029505
subject_007,"rbf[multiquadric,s=1.0]",97.42763643311694,3453.062666709035
subject_007,"rbf[multiquadric,s=2.0]",130.4529374552285,7515.798136483143
subject_007,tps,82.44630159385909,2373.2567667340904
subject_007,pwa,78.78912221522141,3816.078406179742
subject_007,gpr,70.06985806893547,2461.0455968978326
subject_007,"sim+rbf[thin_plate,s=1.0]",84.14566113692611,2461.641088570485
subject_007,"sim+rbf[multiquadric,s=0.0]",83.95951699301936,2574.84521321035
subject_007,"sim+rbf[multiquadric,s=1.0]",77.8293424976062,2437.8770673008803
subject_007,"sim+rbf[multiquadric,s=2.0]",81.00836089430737,2667.499610359419
subject_007,sim+tps,82.44630159416477,2373.2567668739116
subject_007,sim+pwa,78.78912221522143,3816.0784061797463
subject_007,sim+gpr,84.30712435499716,2510.9615678179157
subject_008,similarity,51.65824606408175,1302.0881789103044
