timestamp,target_index,target_x,target_y,original_gaze_x,original_gaze_y,rbf_gaze_x,rbf_gaze_y,poly_gaze_x,poly_gaze_y,original_dx,original_dy,rbf_dx,rbf_dy,poly_dx,poly_dy,spread,n_samples
2025-12-02T15:17:34.074,9,689,1060,693.2016806722689,991.890756302521,,,,,4,-68,,,,,30.37,119
2025-12-02T15:17:40.465,16,952,828,926.7179487179487,786.7948717948718,,,,,-25,-41,,,,,22.18,117
2025-12-02T15:17:46.874,15,426,828,417.69166666666666,809.475,,,,,-8,-18,,,,,25.67,120
2025-12-02T15:17:53.291,11,1741,1060,1661.1,1044.5916666666667,,,,,-79,-15,,,,,29.99,120
2025-12-02T15:17:59.687,2,1215,132,1151.4568965517242,153.0948275862069,,,,,-63,21,,,,,22.71,116
2025-12-02T15:18:06.092,4,163,596,129.99159663865547,596.3781512605042,,,,,-33,0,,,,,27.19,119
2025-12-02T15:18:12.500,1,689,132,660.6050420168067,165.89915966386553,,,,,-28,33,,,,,21.9,119
2025-12-02T15:18:18.920,5,689,596,665.5338983050848,579.8389830508474,,,,,-23,-16,,,,,29.05,118
2025-12-02T15:18:25.314,6,1215,596,1167.6554621848738,588.2016806722689,,,,,-47,-7,,,,,22.23,119
2025-12-02T15:18:31.719,8,163,1060,114.52991452991454,1024.6239316239316,,,,,-48,-35,,,,,28.86,117
2025-12-02T15:18:38.125,13,952,364,909.8067226890756,364.3109243697479,,,,,-42,0,,,,,17.4,119
2025-12-02T15:18:44.527,3,1741,132,1671.4583333333333,169.025,,,,,-69,37,,,,,31.52,120
2025-12-02T15:18:50.926,10,1215,1060,1184.2881355932204,1009.3898305084746,,,,,-30,-50,,,,,29.27,118
2025-12-02T15:18:57.332,0,163,132,140.31896551724137,163.41379310344828,,,,,-22,31,,,,,28.49,116
2025-12-02T15:19:03.724,17,1478,828,1425.7142857142858,823.8839285714286,,,,,-52,-4,,,,,27.15,112
2025-12-02T15:19:10.129,7,1741,596,1668.420168067227,597.8823529411765,,,,,-72,1,,,,,26.68,119
2025-12-02T15:19:16.536,14,1478,364,1410.3728813559321,370.59322033898303,,,,,-67,6,,,,,19.67,118
2025-12-02T15:19:22.943,12,426,364,380.66386554621846,368.79831932773106,,,,,-45,4,,,,,23.95,119
